______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/684: Loss: 7.33 | Accuracy: 0.45
[Training] Itteration/Batch:  25/684: Loss: 2.28 | Accuracy: 0.47
[Training] Itteration/Batch:  50/684: Loss: 5.52 | Accuracy: 0.56
[Training] Itteration/Batch:  75/684: Loss: 2.36 | Accuracy: 0.71
[Training] Itteration/Batch: 100/684: Loss: 3.38 | Accuracy: 0.64
[Training] Itteration/Batch: 125/684: Loss: 2.71 | Accuracy: 0.56
[Training] Itteration/Batch: 150/684: Loss: 4.27 | Accuracy: 0.64
[Training] Itteration/Batch: 175/684: Loss: 7.41 | Accuracy: 0.69
[Training] Itteration/Batch: 200/684: Loss: 5.93 | Accuracy: 0.77
[Training] Itteration/Batch: 225/684: Loss: 2.27 | Accuracy: 0.66
[Training] Itteration/Batch: 250/684: Loss: 2.91 | Accuracy: 0.71
[Training] Itteration/Batch: 275/684: Loss: 3.98 | Accuracy: 0.75
[Training] Itteration/Batch: 300/684: Loss: 4.05 | Accuracy: 0.88
[Training] Itteration/Batch: 325/684: Loss: 8.91 | Accuracy: 0.52
[Training] Itteration/Batch: 350/684: Loss: 2.65 | Accuracy: 0.67
[Training] Itteration/Batch: 375/684: Loss: 1.96 | Accuracy: 0.73
[Training] Itteration/Batch: 400/684: Loss: 2.23 | Accuracy: 0.64
[Training] Itteration/Batch: 425/684: Loss: 1.96 | Accuracy: 0.53
[Training] Itteration/Batch: 450/684: Loss: 3.71 | Accuracy: 0.65
[Training] Itteration/Batch: 475/684: Loss: 2.22 | Accuracy: 0.83
[Training] Itteration/Batch: 500/684: Loss: 2.28 | Accuracy: 0.77
[Training] Itteration/Batch: 525/684: Loss: 4.03 | Accuracy: 0.70
[Training] Itteration/Batch: 550/684: Loss: 4.98 | Accuracy: 0.76
[Training] Itteration/Batch: 575/684: Loss: 1.96 | Accuracy: 0.52
[Training] Itteration/Batch: 600/684: Loss: 3.10 | Accuracy: 0.67
[Training] Itteration/Batch: 625/684: Loss: 2.00 | Accuracy: 0.50
[Training] Itteration/Batch: 650/684: Loss: 3.30 | Accuracy: 0.66
[Training] Itteration/Batch: 675/684: Loss: 1.28 | Accuracy: 0.88

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4178104053622726 |             Val Bin F1 Individual 0.29435935616493225 | Val Macro F1 Individual 0.5404504850051044 |             Val Accuracy Majority 0.7176535129547119 | Val Accuracy Individual 0.672233521938324 | Training Loss:4.090249061584473 |             Val Loss 4.349470615386963 | Train Runtime Millis 1581742.3361459996 | Val Runtime Millis 290457.4467129996

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/684: Loss: 1.97 | Accuracy: 0.72
[Training] Itteration/Batch:  25/684: Loss: 6.21 | Accuracy: 0.88
[Training] Itteration/Batch:  50/684: Loss: 2.60 | Accuracy: 0.86
[Training] Itteration/Batch:  75/684: Loss: 3.76 | Accuracy: 0.68
[Training] Itteration/Batch: 100/684: Loss: 3.39 | Accuracy: 0.64
[Training] Itteration/Batch: 125/684: Loss: 4.52 | Accuracy: 0.78
[Training] Itteration/Batch: 150/684: Loss: 7.94 | Accuracy: 0.82
[Training] Itteration/Batch: 175/684: Loss: 3.10 | Accuracy: 0.76
[Training] Itteration/Batch: 200/684: Loss: 4.19 | Accuracy: 0.69
[Training] Itteration/Batch: 225/684: Loss: 3.12 | Accuracy: 0.65
[Training] Itteration/Batch: 250/684: Loss: 3.20 | Accuracy: 0.46
[Training] Itteration/Batch: 275/684: Loss: 1.35 | Accuracy: 0.68
[Training] Itteration/Batch: 300/684: Loss: 2.37 | Accuracy: 0.83
[Training] Itteration/Batch: 325/684: Loss: 3.37 | Accuracy: 0.67
[Training] Itteration/Batch: 350/684: Loss: 2.68 | Accuracy: 0.76
[Training] Itteration/Batch: 375/684: Loss: 3.15 | Accuracy: 0.67
[Training] Itteration/Batch: 400/684: Loss: 3.52 | Accuracy: 0.60
[Training] Itteration/Batch: 425/684: Loss: 4.63 | Accuracy: 0.83
