______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/371: Loss: 0.74 | Accuracy: 0.62
[Training] Itteration/Batch:  25/371: Loss: 0.69 | Accuracy: 0.69
[Training] Itteration/Batch:  50/371: Loss: 0.84 | Accuracy: 0.50
[Training] Itteration/Batch:  75/371: Loss: 0.70 | Accuracy: 0.62
[Training] Itteration/Batch: 100/371: Loss: 0.77 | Accuracy: 0.50
[Training] Itteration/Batch: 125/371: Loss: 0.59 | Accuracy: 0.81
[Training] Itteration/Batch: 150/371: Loss: 0.74 | Accuracy: 0.56
[Training] Itteration/Batch: 175/371: Loss: 0.57 | Accuracy: 0.62
[Training] Itteration/Batch: 200/371: Loss: 0.59 | Accuracy: 0.75
[Training] Itteration/Batch: 225/371: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch: 250/371: Loss: 0.76 | Accuracy: 0.62
[Training] Itteration/Batch: 275/371: Loss: 0.76 | Accuracy: 0.56
[Training] Itteration/Batch: 300/371: Loss: 0.73 | Accuracy: 0.69
[Training] Itteration/Batch: 325/371: Loss: 0.56 | Accuracy: 0.81
[Training] Itteration/Batch: 350/371: Loss: 0.59 | Accuracy: 0.81

Epoch 1: Val Bin. F1 Majority 0.06050955504179001 | Val Macro F1 Majority 0.4389235077202185 |             Val Bin F1 Individual 0.048973143100738525 | Val Macro F1 Individual 0.4303946681600243 |             Val Accuracy Majority 0.6941420435905457 | Val Accuracy Individual 0.6858037710189819 | Training Loss:0.6720055937767029 |             Val Loss 0.6758617162704468 | Train Runtime Millis 26255.60368783772 | Val Runtime Millis 4017.315881792456

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/371: Loss: 0.74 | Accuracy: 0.62
[Training] Itteration/Batch:  25/371: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch:  50/371: Loss: 0.69 | Accuracy: 0.69
[Training] Itteration/Batch:  75/371: Loss: 0.67 | Accuracy: 0.56
[Training] Itteration/Batch: 100/371: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch: 125/371: Loss: 0.55 | Accuracy: 0.88
[Training] Itteration/Batch: 150/371: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch: 175/371: Loss: 0.53 | Accuracy: 0.81
[Training] Itteration/Batch: 200/371: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 225/371: Loss: 0.55 | Accuracy: 0.69
[Training] Itteration/Batch: 250/371: Loss: 0.85 | Accuracy: 0.50
[Training] Itteration/Batch: 275/371: Loss: 0.59 | Accuracy: 0.81
[Training] Itteration/Batch: 300/371: Loss: 0.64 | Accuracy: 0.81
[Training] Itteration/Batch: 325/371: Loss: 0.64 | Accuracy: 0.62
[Training] Itteration/Batch: 350/371: Loss: 0.62 | Accuracy: 0.81

Epoch 2: Val Bin. F1 Majority 0.21121251583099365 | Val Macro F1 Majority 0.5077414894653569 |             Val Bin F1 Individual 0.18843404948711395 | Val Macro F1 Individual 0.4922578403681161 |             Val Accuracy Majority 0.6863660216331482 | Val Accuracy Individual 0.6740605235099792 | Training Loss:0.6418346166610718 |             Val Loss 0.6730518341064453 | Train Runtime Millis 25520.62703901902 | Val Runtime Millis 4023.7101977691054

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/371: Loss: 0.55 | Accuracy: 0.81
[Training] Itteration/Batch:  25/371: Loss: 0.47 | Accuracy: 0.88
[Training] Itteration/Batch:  50/371: Loss: 0.57 | Accuracy: 0.75
[Training] Itteration/Batch:  75/371: Loss: 0.46 | Accuracy: 0.81
[Training] Itteration/Batch: 100/371: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch: 125/371: Loss: 0.59 | Accuracy: 0.75
[Training] Itteration/Batch: 150/371: Loss: 0.45 | Accuracy: 0.88
[Training] Itteration/Batch: 175/371: Loss: 0.59 | Accuracy: 0.69
[Training] Itteration/Batch: 200/371: Loss: 0.56 | Accuracy: 0.75
[Training] Itteration/Batch: 225/371: Loss: 0.59 | Accuracy: 0.75
[Training] Itteration/Batch: 250/371: Loss: 0.47 | Accuracy: 0.75
[Training] Itteration/Batch: 275/371: Loss: 0.59 | Accuracy: 0.69
[Training] Itteration/Batch: 300/371: Loss: 0.46 | Accuracy: 0.81
[Training] Itteration/Batch: 325/371: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 350/371: Loss: 0.57 | Accuracy: 0.62

Epoch 3: Val Bin. F1 Majority 0.31925851106643677 | Val Macro F1 Majority 0.5451505505877585 |             Val Bin F1 Individual 0.3203592896461487 | Val Macro F1 Individual 0.5398616195171495 |             Val Accuracy Majority 0.6573354005813599 | Val Accuracy Individual 0.6445720195770264 | Training Loss:0.548828125 |             Val Loss 0.7215186953544617 | Train Runtime Millis 25629.29684575647 | Val Runtime Millis 4043.4000119566917

