______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/692: Loss: 7.63 | Accuracy: 0.83
[Training] Itteration/Batch:  25/692: Loss: 5.02 | Accuracy: 0.49
[Training] Itteration/Batch:  50/692: Loss: 3.77 | Accuracy: 0.78
[Training] Itteration/Batch:  75/692: Loss: 2.69 | Accuracy: 0.62
[Training] Itteration/Batch: 100/692: Loss: 10.92 | Accuracy: 0.37
[Training] Itteration/Batch: 125/692: Loss: 3.96 | Accuracy: 0.84
[Training] Itteration/Batch: 150/692: Loss: 4.03 | Accuracy: 0.82
[Training] Itteration/Batch: 175/692: Loss: 1.90 | Accuracy: 0.71
[Training] Itteration/Batch: 200/692: Loss: 9.09 | Accuracy: 0.50
[Training] Itteration/Batch: 225/692: Loss: 2.19 | Accuracy: 0.85
[Training] Itteration/Batch: 250/692: Loss: 8.16 | Accuracy: 0.33
[Training] Itteration/Batch: 275/692: Loss: 3.88 | Accuracy: 0.62
[Training] Itteration/Batch: 300/692: Loss: 2.97 | Accuracy: 0.87
[Training] Itteration/Batch: 325/692: Loss: 3.82 | Accuracy: 0.75
[Training] Itteration/Batch: 350/692: Loss: 2.35 | Accuracy: 0.62
[Training] Itteration/Batch: 375/692: Loss: 2.31 | Accuracy: 0.80
[Training] Itteration/Batch: 400/692: Loss: 5.24 | Accuracy: 0.73
[Training] Itteration/Batch: 425/692: Loss: 2.10 | Accuracy: 0.83
[Training] Itteration/Batch: 450/692: Loss: 10.23 | Accuracy: 0.39
[Training] Itteration/Batch: 475/692: Loss: 2.69 | Accuracy: 0.72
[Training] Itteration/Batch: 500/692: Loss: 3.35 | Accuracy: 0.80
[Training] Itteration/Batch: 525/692: Loss: 1.82 | Accuracy: 0.86
[Training] Itteration/Batch: 550/692: Loss: 1.70 | Accuracy: 0.85
[Training] Itteration/Batch: 575/692: Loss: 2.53 | Accuracy: 0.74
[Training] Itteration/Batch: 600/692: Loss: 3.92 | Accuracy: 0.87
[Training] Itteration/Batch: 625/692: Loss: 5.16 | Accuracy: 0.82
[Training] Itteration/Batch: 650/692: Loss: 6.46 | Accuracy: 0.79
[Training] Itteration/Batch: 675/692: Loss: 5.97 | Accuracy: 0.64

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4211187932118165 |             Val Bin F1 Individual 0.03957541659474373 | Val Macro F1 Individual 0.42460341753197123 |             Val Accuracy Majority 0.7274701595306396 | Val Accuracy Individual 0.6822458505630493 | Training Loss:4.326211929321289 |             Val Loss 4.31761360168457 | Train Runtime Millis 3448677.800902995 | Val Runtime Millis 594918.4287440003

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/692: Loss: 3.70 | Accuracy: 0.42
[Training] Itteration/Batch:  25/692: Loss: 2.20 | Accuracy: 0.91
[Training] Itteration/Batch:  50/692: Loss: 3.08 | Accuracy: 0.86
[Training] Itteration/Batch:  75/692: Loss: 3.15 | Accuracy: 0.71
[Training] Itteration/Batch: 100/692: Loss: 2.50 | Accuracy: 0.60
[Training] Itteration/Batch: 125/692: Loss: 2.39 | Accuracy: 0.68
[Training] Itteration/Batch: 150/692: Loss: 3.96 | Accuracy: 0.56
[Training] Itteration/Batch: 175/692: Loss: 8.88 | Accuracy: 0.50
[Training] Itteration/Batch: 200/692: Loss: 3.28 | Accuracy: 0.72
[Training] Itteration/Batch: 225/692: Loss: 5.23 | Accuracy: 0.79
[Training] Itteration/Batch: 250/692: Loss: 3.10 | Accuracy: 0.68
[Training] Itteration/Batch: 275/692: Loss: 3.67 | Accuracy: 0.40
[Training] Itteration/Batch: 300/692: Loss: 3.17 | Accuracy: 0.87
[Training] Itteration/Batch: 325/692: Loss: 20.58 | Accuracy: 0.27
[Training] Itteration/Batch: 350/692: Loss: 2.26 | Accuracy: 0.83
[Training] Itteration/Batch: 375/692: Loss: 1.24 | Accuracy: 0.93
[Training] Itteration/Batch: 400/692: Loss: 2.95 | Accuracy: 0.83
[Training] Itteration/Batch: 425/692: Loss: 3.32 | Accuracy: 0.73
[Training] Itteration/Batch: 450/692: Loss: 3.24 | Accuracy: 0.59
[Training] Itteration/Batch: 475/692: Loss: 3.43 | Accuracy: 0.65
[Training] Itteration/Batch: 500/692: Loss: 3.97 | Accuracy: 0.85
[Training] Itteration/Batch: 525/692: Loss: 2.92 | Accuracy: 0.57
[Training] Itteration/Batch: 550/692: Loss: 3.26 | Accuracy: 0.80
[Training] Itteration/Batch: 575/692: Loss: 2.54 | Accuracy: 0.91
[Training] Itteration/Batch: 600/692: Loss: 4.80 | Accuracy: 0.46
[Training] Itteration/Batch: 625/692: Loss: 4.92 | Accuracy: 0.65
[Training] Itteration/Batch: 650/692: Loss: 3.11 | Accuracy: 0.92
[Training] Itteration/Batch: 675/692: Loss: 6.18 | Accuracy: 0.84

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4211187932118165 |             Val Bin F1 Individual 0.017131203785538673 | Val Macro F1 Individual 0.41534832245681724 |             Val Accuracy Majority 0.7274701595306396 | Val Accuracy Individual 0.6865813732147217 | Training Loss:4.246555805206299 |             Val Loss 4.313150405883789 | Train Runtime Millis 3465192.1247930005 | Val Runtime Millis 623083.8919510134

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/692: Loss: 4.64 | Accuracy: 0.66
[Training] Itteration/Batch:  25/692: Loss: 2.51 | Accuracy: 0.85
[Training] Itteration/Batch:  50/692: Loss: 5.04 | Accuracy: 0.89
[Training] Itteration/Batch:  75/692: Loss: 2.40 | Accuracy: 0.68
[Training] Itteration/Batch: 100/692: Loss: 3.75 | Accuracy: 0.67
[Training] Itteration/Batch: 125/692: Loss: 2.45 | Accuracy: 0.64
[Training] Itteration/Batch: 150/692: Loss: 2.03 | Accuracy: 0.79
[Training] Itteration/Batch: 175/692: Loss: 2.49 | Accuracy: 0.85
[Training] Itteration/Batch: 200/692: Loss: 5.52 | Accuracy: 0.74
[Training] Itteration/Batch: 225/692: Loss: 3.59 | Accuracy: 0.44
[Training] Itteration/Batch: 250/692: Loss: 2.77 | Accuracy: 0.73
[Training] Itteration/Batch: 275/692: Loss: 5.82 | Accuracy: 0.80
[Training] Itteration/Batch: 300/692: Loss: 2.39 | Accuracy: 0.56
[Training] Itteration/Batch: 325/692: Loss: 7.25 | Accuracy: 0.74
[Training] Itteration/Batch: 350/692: Loss: 2.97 | Accuracy: 0.51
[Training] Itteration/Batch: 375/692: Loss: 4.20 | Accuracy: 0.53
[Training] Itteration/Batch: 400/692: Loss: 3.63 | Accuracy: 0.81
[Training] Itteration/Batch: 425/692: Loss: 3.50 | Accuracy: 0.76
[Training] Itteration/Batch: 450/692: Loss: 4.48 | Accuracy: 0.89
[Training] Itteration/Batch: 475/692: Loss: 2.86 | Accuracy: 0.89
[Training] Itteration/Batch: 500/692: Loss: 3.51 | Accuracy: 0.87
[Training] Itteration/Batch: 525/692: Loss: 2.31 | Accuracy: 0.73
[Training] Itteration/Batch: 550/692: Loss: 2.47 | Accuracy: 0.74
[Training] Itteration/Batch: 575/692: Loss: 4.29 | Accuracy: 0.37
[Training] Itteration/Batch: 600/692: Loss: 2.22 | Accuracy: 0.82
[Training] Itteration/Batch: 625/692: Loss: 3.59 | Accuracy: 0.88
[Training] Itteration/Batch: 650/692: Loss: 3.69 | Accuracy: 0.77
[Training] Itteration/Batch: 675/692: Loss: 2.18 | Accuracy: 0.73

Epoch 3: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4211187932118165 |             Val Bin F1 Individual 0.010396717116236687 | Val Macro F1 Individual 0.41202473656872257 |             Val Accuracy Majority 0.7274701595306396 | Val Accuracy Individual 0.6863646507263184 | Training Loss:4.230966567993164 |             Val Loss 4.315122604370117 | Train Runtime Millis 3463252.5019800086 | Val Runtime Millis 633389.4864270114

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/692: Loss: 1.96 | Accuracy: 0.91
[Training] Itteration/Batch:  25/692: Loss: 2.42 | Accuracy: 0.70
[Training] Itteration/Batch:  50/692: Loss: 4.63 | Accuracy: 0.58
[Training] Itteration/Batch:  75/692: Loss: 2.37 | Accuracy: 0.90
[Training] Itteration/Batch: 100/692: Loss: 2.52 | Accuracy: 0.77
[Training] Itteration/Batch: 125/692: Loss: 3.66 | Accuracy: 0.67
[Training] Itteration/Batch: 150/692: Loss: 3.52 | Accuracy: 0.94
[Training] Itteration/Batch: 175/692: Loss: 3.59 | Accuracy: 0.73
[Training] Itteration/Batch: 200/692: Loss: 3.64 | Accuracy: 0.74
[Training] Itteration/Batch: 225/692: Loss: 9.46 | Accuracy: 0.28
[Training] Itteration/Batch: 250/692: Loss: 1.83 | Accuracy: 0.76
[Training] Itteration/Batch: 275/692: Loss: 5.34 | Accuracy: 0.60
[Training] Itteration/Batch: 300/692: Loss: 5.09 | Accuracy: 0.72
[Training] Itteration/Batch: 325/692: Loss: 10.97 | Accuracy: 0.39
[Training] Itteration/Batch: 350/692: Loss: 4.44 | Accuracy: 0.87
[Training] Itteration/Batch: 375/692: Loss: 13.40 | Accuracy: 0.61
[Training] Itteration/Batch: 400/692: Loss: 2.53 | Accuracy: 0.64
[Training] Itteration/Batch: 425/692: Loss: 8.90 | Accuracy: 0.83
[Training] Itteration/Batch: 450/692: Loss: 3.97 | Accuracy: 0.65
[Training] Itteration/Batch: 475/692: Loss: 2.04 | Accuracy: 0.77
[Training] Itteration/Batch: 500/692: Loss: 4.70 | Accuracy: 0.78
[Training] Itteration/Batch: 525/692: Loss: 1.82 | Accuracy: 0.78
[Training] Itteration/Batch: 550/692: Loss: 6.50 | Accuracy: 0.58
[Training] Itteration/Batch: 575/692: Loss: 1.51 | Accuracy: 0.82
[Training] Itteration/Batch: 600/692: Loss: 2.65 | Accuracy: 0.88
[Training] Itteration/Batch: 625/692: Loss: 6.84 | Accuracy: 0.34
[Training] Itteration/Batch: 650/692: Loss: 8.45 | Accuracy: 0.86
[Training] Itteration/Batch: 675/692: Loss: 5.28 | Accuracy: 0.66

Epoch 4: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4211187932118165 |             Val Bin F1 Individual 0.015271338634192944 | Val Macro F1 Individual 0.4145590636489392 |             Val Accuracy Majority 0.7274701595306396 | Val Accuracy Individual 0.686884880065918 | Training Loss:4.246281623840332 |             Val Loss 4.322371482849121 | Train Runtime Millis 3430395.141439003 | Val Runtime Millis 630152.7918939973

