______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/663: Loss: 2.24 | Accuracy: 0.55
[Training] Itteration/Batch:  25/663: Loss: 2.21 | Accuracy: 0.53
[Training] Itteration/Batch:  50/663: Loss: 2.33 | Accuracy: 0.54
[Training] Itteration/Batch:  75/663: Loss: 2.05 | Accuracy: 0.66
[Training] Itteration/Batch: 100/663: Loss: 4.42 | Accuracy: 0.79
[Training] Itteration/Batch: 125/663: Loss: 3.31 | Accuracy: 0.49
[Training] Itteration/Batch: 150/663: Loss: 3.17 | Accuracy: 0.65
[Training] Itteration/Batch: 175/663: Loss: 2.21 | Accuracy: 0.69
[Training] Itteration/Batch: 200/663: Loss: 2.23 | Accuracy: 0.79
[Training] Itteration/Batch: 225/663: Loss: 3.37 | Accuracy: 0.66
[Training] Itteration/Batch: 250/663: Loss: 4.93 | Accuracy: 0.69
[Training] Itteration/Batch: 275/663: Loss: 3.17 | Accuracy: 0.76
[Training] Itteration/Batch: 300/663: Loss: 5.76 | Accuracy: 0.66
[Training] Itteration/Batch: 325/663: Loss: 3.99 | Accuracy: 0.69
[Training] Itteration/Batch: 350/663: Loss: 3.72 | Accuracy: 0.70
[Training] Itteration/Batch: 375/663: Loss: 7.19 | Accuracy: 0.37
[Training] Itteration/Batch: 400/663: Loss: 7.92 | Accuracy: 0.57
[Training] Itteration/Batch: 425/663: Loss: 4.36 | Accuracy: 0.64
[Training] Itteration/Batch: 450/663: Loss: 1.89 | Accuracy: 0.75
[Training] Itteration/Batch: 475/663: Loss: 3.03 | Accuracy: 0.62
[Training] Itteration/Batch: 500/663: Loss: 3.27 | Accuracy: 0.75
[Training] Itteration/Batch: 525/663: Loss: 4.05 | Accuracy: 0.67
[Training] Itteration/Batch: 550/663: Loss: 2.64 | Accuracy: 0.76
[Training] Itteration/Batch: 575/663: Loss: 1.88 | Accuracy: 0.74
[Training] Itteration/Batch: 600/663: Loss: 2.66 | Accuracy: 0.70
[Training] Itteration/Batch: 625/663: Loss: 1.74 | Accuracy: 0.66
[Training] Itteration/Batch: 650/663: Loss: 3.26 | Accuracy: 0.54

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4173641884129328 |             Val Bin F1 Individual 0.2673279047012329 | Val Macro F1 Individual 0.531179889174529 |             Val Accuracy Majority 0.716338038444519 | Val Accuracy Individual 0.679675817489624 | Training Loss:3.6387321949005127 |             Val Loss 3.7562711238861084 | Train Runtime Millis 1431435.6321830128 | Val Runtime Millis 265165.2944459929

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/663: Loss: 2.19 | Accuracy: 0.86
[Training] Itteration/Batch:  25/663: Loss: 9.00 | Accuracy: 0.43
[Training] Itteration/Batch:  50/663: Loss: 2.38 | Accuracy: 0.65
[Training] Itteration/Batch:  75/663: Loss: 3.13 | Accuracy: 0.74
[Training] Itteration/Batch: 100/663: Loss: 2.32 | Accuracy: 0.43
[Training] Itteration/Batch: 125/663: Loss: 3.14 | Accuracy: 0.66
[Training] Itteration/Batch: 150/663: Loss: 2.15 | Accuracy: 0.80
[Training] Itteration/Batch: 175/663: Loss: 2.48 | Accuracy: 0.80
[Training] Itteration/Batch: 200/663: Loss: 2.73 | Accuracy: 0.58
[Training] Itteration/Batch: 225/663: Loss: 4.59 | Accuracy: 0.86
[Training] Itteration/Batch: 250/663: Loss: 3.26 | Accuracy: 0.82
[Training] Itteration/Batch: 275/663: Loss: 2.50 | Accuracy: 0.66
[Training] Itteration/Batch: 300/663: Loss: 3.05 | Accuracy: 0.79
[Training] Itteration/Batch: 325/663: Loss: 3.49 | Accuracy: 0.56
[Training] Itteration/Batch: 350/663: Loss: 7.31 | Accuracy: 0.63
[Training] Itteration/Batch: 375/663: Loss: 1.39 | Accuracy: 0.86
[Training] Itteration/Batch: 400/663: Loss: 2.26 | Accuracy: 0.78
[Training] Itteration/Batch: 425/663: Loss: 3.92 | Accuracy: 0.75
[Training] Itteration/Batch: 450/663: Loss: 2.06 | Accuracy: 0.72
[Training] Itteration/Batch: 475/663: Loss: 2.94 | Accuracy: 0.69
[Training] Itteration/Batch: 500/663: Loss: 1.63 | Accuracy: 0.85
[Training] Itteration/Batch: 525/663: Loss: 2.00 | Accuracy: 0.62
[Training] Itteration/Batch: 550/663: Loss: 5.60 | Accuracy: 0.63
[Training] Itteration/Batch: 575/663: Loss: 2.23 | Accuracy: 0.79
[Training] Itteration/Batch: 600/663: Loss: 3.77 | Accuracy: 0.68
[Training] Itteration/Batch: 625/663: Loss: 1.73 | Accuracy: 0.93
[Training] Itteration/Batch: 650/663: Loss: 2.63 | Accuracy: 0.66

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4173641884129328 |             Val Bin F1 Individual 0.2645820677280426 | Val Macro F1 Individual 0.5318046301923389 |             Val Accuracy Majority 0.716338038444519 | Val Accuracy Individual 0.684321939945221 | Training Loss:3.565852165222168 |             Val Loss 3.739495277404785 | Train Runtime Millis 1441065.9939410107 | Val Runtime Millis 259596.1790709989

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/663: Loss: 3.37 | Accuracy: 0.71
[Training] Itteration/Batch:  25/663: Loss: 10.02 | Accuracy: 0.45
[Training] Itteration/Batch:  50/663: Loss: 2.07 | Accuracy: 0.81
[Training] Itteration/Batch:  75/663: Loss: 4.42 | Accuracy: 0.92
[Training] Itteration/Batch: 100/663: Loss: 5.11 | Accuracy: 0.65
[Training] Itteration/Batch: 125/663: Loss: 3.67 | Accuracy: 0.63
[Training] Itteration/Batch: 150/663: Loss: 3.03 | Accuracy: 0.60
[Training] Itteration/Batch: 175/663: Loss: 2.18 | Accuracy: 0.79
[Training] Itteration/Batch: 200/663: Loss: 2.76 | Accuracy: 0.65
[Training] Itteration/Batch: 225/663: Loss: 1.91 | Accuracy: 0.79
[Training] Itteration/Batch: 250/663: Loss: 5.54 | Accuracy: 0.59
[Training] Itteration/Batch: 275/663: Loss: 2.14 | Accuracy: 0.52
[Training] Itteration/Batch: 300/663: Loss: 2.63 | Accuracy: 0.61
[Training] Itteration/Batch: 325/663: Loss: 4.62 | Accuracy: 0.72
[Training] Itteration/Batch: 350/663: Loss: 2.73 | Accuracy: 0.76
[Training] Itteration/Batch: 375/663: Loss: 3.50 | Accuracy: 0.69
[Training] Itteration/Batch: 400/663: Loss: 2.91 | Accuracy: 0.60
[Training] Itteration/Batch: 425/663: Loss: 4.62 | Accuracy: 0.50
[Training] Itteration/Batch: 450/663: Loss: 1.71 | Accuracy: 0.76
[Training] Itteration/Batch: 475/663: Loss: 5.29 | Accuracy: 0.52
[Training] Itteration/Batch: 500/663: Loss: 3.55 | Accuracy: 0.62
[Training] Itteration/Batch: 525/663: Loss: 1.72 | Accuracy: 0.68
[Training] Itteration/Batch: 550/663: Loss: 3.09 | Accuracy: 0.60
[Training] Itteration/Batch: 575/663: Loss: 1.74 | Accuracy: 0.87
[Training] Itteration/Batch: 600/663: Loss: 2.07 | Accuracy: 0.72
[Training] Itteration/Batch: 625/663: Loss: 2.66 | Accuracy: 0.78
[Training] Itteration/Batch: 650/663: Loss: 1.81 | Accuracy: 0.76

Epoch 3: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4173641884129328 |             Val Bin F1 Individual 0.2510141432285309 | Val Macro F1 Individual 0.5259710143798327 |             Val Accuracy Majority 0.716338038444519 | Val Accuracy Individual 0.6854576468467712 | Training Loss:3.5224127769470215 |             Val Loss 3.7741148471832275 | Train Runtime Millis 1421103.9424570045 | Val Runtime Millis 260655.11614998104

