______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.73 | Accuracy: 0.62
[Training] Itteration/Batch:  25/404: Loss: 0.58 | Accuracy: 0.81
[Training] Itteration/Batch:  50/404: Loss: 0.67 | Accuracy: 0.56
[Training] Itteration/Batch:  75/404: Loss: 0.66 | Accuracy: 0.62
[Training] Itteration/Batch: 100/404: Loss: 0.39 | Accuracy: 0.94
[Training] Itteration/Batch: 125/404: Loss: 0.46 | Accuracy: 0.88
[Training] Itteration/Batch: 150/404: Loss: 0.72 | Accuracy: 0.62
[Training] Itteration/Batch: 175/404: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch: 200/404: Loss: 0.65 | Accuracy: 0.69
[Training] Itteration/Batch: 225/404: Loss: 0.60 | Accuracy: 0.62
[Training] Itteration/Batch: 250/404: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 275/404: Loss: 0.39 | Accuracy: 0.81
[Training] Itteration/Batch: 300/404: Loss: 0.56 | Accuracy: 0.75
[Training] Itteration/Batch: 325/404: Loss: 0.56 | Accuracy: 0.81
[Training] Itteration/Batch: 350/404: Loss: 0.54 | Accuracy: 0.81
[Training] Itteration/Batch: 375/404: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch: 400/404: Loss: 0.35 | Accuracy: 0.88

Epoch 1: Val Bin. F1 Majority 0.6978785395622253 | Val Macro F1 Majority 0.7785815318239994 |             Val Bin F1 Individual 0.6147161722183228 | Val Macro F1 Individual 0.7111113324720213 |             Val Accuracy Majority 0.8079962730407715 | Val Accuracy Individual 0.743276059627533 | Training Loss:0.5586133599281311 |             Val Loss 0.46369460225105286 | Train Runtime Millis 54061.80038699995 | Val Runtime Millis 14228.95146000019

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch:  25/404: Loss: 0.57 | Accuracy: 0.81
[Training] Itteration/Batch:  50/404: Loss: 0.27 | Accuracy: 0.94
[Training] Itteration/Batch:  75/404: Loss: 0.34 | Accuracy: 0.88
[Training] Itteration/Batch: 100/404: Loss: 0.26 | Accuracy: 0.88
[Training] Itteration/Batch: 125/404: Loss: 0.51 | Accuracy: 0.75
[Training] Itteration/Batch: 150/404: Loss: 0.51 | Accuracy: 0.69
[Training] Itteration/Batch: 175/404: Loss: 0.58 | Accuracy: 0.69
[Training] Itteration/Batch: 200/404: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 225/404: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 250/404: Loss: 0.36 | Accuracy: 0.88
[Training] Itteration/Batch: 275/404: Loss: 0.72 | Accuracy: 0.69
[Training] Itteration/Batch: 300/404: Loss: 0.48 | Accuracy: 0.75
[Training] Itteration/Batch: 325/404: Loss: 0.53 | Accuracy: 0.81
[Training] Itteration/Batch: 350/404: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 375/404: Loss: 0.50 | Accuracy: 0.75
[Training] Itteration/Batch: 400/404: Loss: 0.21 | Accuracy: 0.94

Epoch 2: Val Bin. F1 Majority 0.6909090876579285 | Val Macro F1 Majority 0.7685046847303114 |             Val Bin F1 Individual 0.6152194142341614 | Val Macro F1 Individual 0.704960235971565 |             Val Accuracy Majority 0.7945141792297363 | Val Accuracy Individual 0.7322562336921692 | Training Loss:0.406999409198761 |             Val Loss 0.4657948911190033 | Train Runtime Millis 53540.07602499996 | Val Runtime Millis 14088.585464000062

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch:  25/404: Loss: 0.36 | Accuracy: 0.75
[Training] Itteration/Batch:  50/404: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch:  75/404: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 100/404: Loss: 0.52 | Accuracy: 0.81
[Training] Itteration/Batch: 125/404: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 150/404: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 175/404: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch: 200/404: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 225/404: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 250/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 275/404: Loss: 0.26 | Accuracy: 0.88
[Training] Itteration/Batch: 300/404: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 325/404: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 350/404: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 375/404: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 400/404: Loss: 0.14 | Accuracy: 0.94

Epoch 3: Val Bin. F1 Majority 0.69547039270401 | Val Macro F1 Majority 0.7715231232734869 |             Val Bin F1 Individual 0.6173598766326904 | Val Macro F1 Individual 0.7060542254731232 |             Val Accuracy Majority 0.7968387007713318 | Val Accuracy Individual 0.7328165769577026 | Training Loss:0.23444266617298126 |             Val Loss 0.5197072625160217 | Train Runtime Millis 53580.97083700022 | Val Runtime Millis 14104.045844000211

