______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.67 | Accuracy: 0.44
[Training] Itteration/Batch:  25/404: Loss: 0.64 | Accuracy: 0.44
[Training] Itteration/Batch:  50/404: Loss: 0.59 | Accuracy: 0.81
[Training] Itteration/Batch:  75/404: Loss: 0.63 | Accuracy: 0.69
[Training] Itteration/Batch: 100/404: Loss: 0.50 | Accuracy: 0.81
[Training] Itteration/Batch: 125/404: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 150/404: Loss: 0.49 | Accuracy: 0.81
[Training] Itteration/Batch: 175/404: Loss: 0.67 | Accuracy: 0.56
[Training] Itteration/Batch: 200/404: Loss: 0.64 | Accuracy: 0.62
[Training] Itteration/Batch: 225/404: Loss: 0.53 | Accuracy: 0.88
[Training] Itteration/Batch: 250/404: Loss: 0.51 | Accuracy: 0.81
[Training] Itteration/Batch: 275/404: Loss: 0.53 | Accuracy: 0.81
[Training] Itteration/Batch: 300/404: Loss: 0.49 | Accuracy: 0.81
[Training] Itteration/Batch: 325/404: Loss: 0.65 | Accuracy: 0.62
[Training] Itteration/Batch: 350/404: Loss: 0.47 | Accuracy: 0.81
[Training] Itteration/Batch: 375/404: Loss: 0.68 | Accuracy: 0.56
[Training] Itteration/Batch: 400/404: Loss: 0.56 | Accuracy: 0.75

Epoch 1: Val Bin. F1 Majority 0.6984127163887024 | Val Macro F1 Majority 0.7822375677360571 |             Val Bin F1 Individual 0.6041853427886963 | Val Macro F1 Individual 0.7093496103508831 |             Val Accuracy Majority 0.814504861831665 | Val Accuracy Individual 0.7474005818367004 | Training Loss:0.5531542897224426 |             Val Loss 0.45978736877441406 | Train Runtime Millis 50634.192281999276 | Val Runtime Millis 11133.72315999004

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.45 | Accuracy: 0.75
[Training] Itteration/Batch:  25/404: Loss: 0.58 | Accuracy: 0.75
[Training] Itteration/Batch:  50/404: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch:  75/404: Loss: 0.34 | Accuracy: 0.81
[Training] Itteration/Batch: 100/404: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch: 125/404: Loss: 0.38 | Accuracy: 0.81
[Training] Itteration/Batch: 150/404: Loss: 0.52 | Accuracy: 0.69
[Training] Itteration/Batch: 175/404: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 200/404: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 225/404: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 250/404: Loss: 0.50 | Accuracy: 0.88
[Training] Itteration/Batch: 275/404: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 300/404: Loss: 0.34 | Accuracy: 0.81
[Training] Itteration/Batch: 325/404: Loss: 0.30 | Accuracy: 0.81
[Training] Itteration/Batch: 350/404: Loss: 0.49 | Accuracy: 0.75
[Training] Itteration/Batch: 375/404: Loss: 0.36 | Accuracy: 0.75
[Training] Itteration/Batch: 400/404: Loss: 0.30 | Accuracy: 0.88

Epoch 2: Val Bin. F1 Majority 0.6800966858863831 | Val Macro F1 Majority 0.7752002592465161 |             Val Bin F1 Individual 0.5856915712356567 | Val Macro F1 Individual 0.7040613770424746 |             Val Accuracy Majority 0.8154346942901611 | Val Accuracy Individual 0.7514070272445679 | Training Loss:0.39312639832496643 |             Val Loss 0.4512351453304291 | Train Runtime Millis 47847.32054799679 | Val Runtime Millis 11242.016439995496

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch:  25/404: Loss: 0.76 | Accuracy: 0.62
[Training] Itteration/Batch:  50/404: Loss: 0.28 | Accuracy: 0.88
[Training] Itteration/Batch:  75/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 100/404: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 125/404: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 150/404: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 175/404: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 200/404: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 225/404: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 250/404: Loss: 0.31 | Accuracy: 0.81
[Training] Itteration/Batch: 275/404: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 300/404: Loss: 0.29 | Accuracy: 0.88
[Training] Itteration/Batch: 325/404: Loss: 0.16 | Accuracy: 0.88
[Training] Itteration/Batch: 350/404: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 375/404: Loss: 0.28 | Accuracy: 0.88
[Training] Itteration/Batch: 400/404: Loss: 0.08 | Accuracy: 0.94

Epoch 3: Val Bin. F1 Majority 0.688693106174469 | Val Macro F1 Majority 0.7722377056549492 |             Val Bin F1 Individual 0.6120314002037048 | Val Macro F1 Individual 0.7112272807296216 |             Val Accuracy Majority 0.8028823733329773 | Val Accuracy Individual 0.7453019022941589 | Training Loss:0.2047443985939026 |             Val Loss 0.5735386610031128 | Train Runtime Millis 48230.13933800394 | Val Runtime Millis 11160.784214007435

