______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 0.94 | Accuracy: 0.19
[Training] Itteration/Batch:  25/584: Loss: 0.49 | Accuracy: 0.94
[Training] Itteration/Batch:  50/584: Loss: 0.65 | Accuracy: 0.88
[Training] Itteration/Batch:  75/584: Loss: 0.87 | Accuracy: 0.81
[Training] Itteration/Batch: 100/584: Loss: 0.54 | Accuracy: 0.88
[Training] Itteration/Batch: 125/584: Loss: 0.49 | Accuracy: 0.81
[Training] Itteration/Batch: 150/584: Loss: 0.41 | Accuracy: 0.94
[Training] Itteration/Batch: 175/584: Loss: 0.44 | Accuracy: 0.88
[Training] Itteration/Batch: 200/584: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 225/584: Loss: 0.36 | Accuracy: 0.94
[Training] Itteration/Batch: 250/584: Loss: 0.55 | Accuracy: 0.94
[Training] Itteration/Batch: 275/584: Loss: 0.39 | Accuracy: 0.81
[Training] Itteration/Batch: 300/584: Loss: 0.58 | Accuracy: 0.69
[Training] Itteration/Batch: 325/584: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 350/584: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 375/584: Loss: 1.07 | Accuracy: 0.75
[Training] Itteration/Batch: 400/584: Loss: 0.37 | Accuracy: 0.94
[Training] Itteration/Batch: 425/584: Loss: 1.25 | Accuracy: 0.69
[Training] Itteration/Batch: 450/584: Loss: 0.61 | Accuracy: 0.94
[Training] Itteration/Batch: 475/584: Loss: 0.47 | Accuracy: 0.88
[Training] Itteration/Batch: 500/584: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 525/584: Loss: 0.55 | Accuracy: 0.62
[Training] Itteration/Batch: 550/584: Loss: 0.27 | Accuracy: 0.94
[Training] Itteration/Batch: 575/584: Loss: 0.31 | Accuracy: 0.75

Epoch 1: Val Bin. F1 Majority 0.4665367007255554 | Val Macro F1 Majority 0.6901802905773156 |             Val Bin F1 Individual 0.433339923620224 | Val Macro F1 Individual 0.6641991293042823 |             Val Accuracy Majority 0.8516175746917725 | Val Accuracy Individual 0.8229121565818787 | Training Loss:0.4982588291168213 |             Val Loss 0.3979296386241913 | Train Runtime Millis 42964.58585199434 | Val Runtime Millis 11036.003830027767

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 0.34 | Accuracy: 0.88
[Training] Itteration/Batch:  25/584: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch:  50/584: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch:  75/584: Loss: 0.28 | Accuracy: 0.75
[Training] Itteration/Batch: 100/584: Loss: 0.76 | Accuracy: 0.88
[Training] Itteration/Batch: 125/584: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 150/584: Loss: 0.28 | Accuracy: 0.88
[Training] Itteration/Batch: 175/584: Loss: 0.41 | Accuracy: 0.81
[Training] Itteration/Batch: 200/584: Loss: 0.87 | Accuracy: 0.75
[Training] Itteration/Batch: 225/584: Loss: 0.33 | Accuracy: 0.81
[Training] Itteration/Batch: 250/584: Loss: 1.19 | Accuracy: 0.69
[Training] Itteration/Batch: 275/584: Loss: 0.58 | Accuracy: 0.75
[Training] Itteration/Batch: 300/584: Loss: 0.30 | Accuracy: 0.81
[Training] Itteration/Batch: 325/584: Loss: 0.49 | Accuracy: 0.94
[Training] Itteration/Batch: 350/584: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 375/584: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 400/584: Loss: 0.42 | Accuracy: 0.75
[Training] Itteration/Batch: 425/584: Loss: 0.49 | Accuracy: 0.94
[Training] Itteration/Batch: 450/584: Loss: 0.68 | Accuracy: 0.88
[Training] Itteration/Batch: 475/584: Loss: 0.59 | Accuracy: 0.94
[Training] Itteration/Batch: 500/584: Loss: 0.85 | Accuracy: 0.81
[Training] Itteration/Batch: 525/584: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch: 550/584: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch: 575/584: Loss: 0.41 | Accuracy: 0.88

Epoch 2: Val Bin. F1 Majority 0.4661835730075836 | Val Macro F1 Majority 0.6861204803195284 |             Val Bin F1 Individual 0.44059041142463684 | Val Macro F1 Individual 0.6641095977337358 |             Val Accuracy Majority 0.8402313590049744 | Val Accuracy Individual 0.812851071357727 | Training Loss:0.35681140422821045 |             Val Loss 0.40075987577438354 | Train Runtime Millis 42934.34843607247 | Val Runtime Millis 11023.567581083626

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch:  25/584: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch:  50/584: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch:  75/584: Loss: 0.23 | Accuracy: 1.00
