______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/807: Loss: 1.06 | Accuracy: 0.81
[Training] Itteration/Batch:  25/807: Loss: 0.93 | Accuracy: 0.94
[Training] Itteration/Batch:  50/807: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch:  75/807: Loss: 0.88 | Accuracy: 0.94
[Training] Itteration/Batch: 100/807: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 125/807: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 150/807: Loss: 0.90 | Accuracy: 0.94
[Training] Itteration/Batch: 175/807: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 200/807: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 225/807: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 250/807: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 275/807: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 300/807: Loss: 1.06 | Accuracy: 0.94
[Training] Itteration/Batch: 325/807: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 350/807: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 375/807: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 400/807: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 425/807: Loss: 0.94 | Accuracy: 0.94
[Training] Itteration/Batch: 450/807: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 475/807: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 500/807: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 525/807: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch: 550/807: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 575/807: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 600/807: Loss: 0.98 | Accuracy: 0.88
[Training] Itteration/Batch: 625/807: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch: 650/807: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 675/807: Loss: 0.41 | Accuracy: 0.88
