______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/394: Loss: 0.75 | Accuracy: 0.50
[Training] Itteration/Batch:  25/394: Loss: 0.73 | Accuracy: 0.38
[Training] Itteration/Batch:  50/394: Loss: 0.68 | Accuracy: 0.62
[Training] Itteration/Batch:  75/394: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch: 100/394: Loss: 0.59 | Accuracy: 0.62
[Training] Itteration/Batch: 125/394: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch: 150/394: Loss: 0.43 | Accuracy: 0.94
[Training] Itteration/Batch: 175/394: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 200/394: Loss: 0.56 | Accuracy: 0.75
[Training] Itteration/Batch: 225/394: Loss: 0.53 | Accuracy: 0.81
[Training] Itteration/Batch: 250/394: Loss: 0.57 | Accuracy: 0.69
[Training] Itteration/Batch: 275/394: Loss: 0.36 | Accuracy: 0.88
[Training] Itteration/Batch: 300/394: Loss: 0.49 | Accuracy: 0.81
[Training] Itteration/Batch: 325/394: Loss: 0.83 | Accuracy: 0.50
[Training] Itteration/Batch: 350/394: Loss: 0.49 | Accuracy: 0.75
[Training] Itteration/Batch: 375/394: Loss: 0.50 | Accuracy: 0.69

Epoch 1: Val Bin. F1 Majority 0.6280992031097412 | Val Macro F1 Majority 0.7282610252517296 |             Val Bin F1 Individual 0.6017045378684998 | Val Macro F1 Individual 0.7135328905648413 |             Val Accuracy Majority 0.7651802897453308 | Val Accuracy Individual 0.7571873664855957 | Training Loss:0.5893661975860596 |             Val Loss 0.5224265456199646 | Train Runtime Millis 28497.860359999777 | Val Runtime Millis 4652.519721999852

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/394: Loss: 0.43 | Accuracy: 0.75
[Training] Itteration/Batch:  25/394: Loss: 0.62 | Accuracy: 0.62
[Training] Itteration/Batch:  50/394: Loss: 0.32 | Accuracy: 0.81
[Training] Itteration/Batch:  75/394: Loss: 0.39 | Accuracy: 0.81
[Training] Itteration/Batch: 100/394: Loss: 0.33 | Accuracy: 0.94
[Training] Itteration/Batch: 125/394: Loss: 0.26 | Accuracy: 0.94
[Training] Itteration/Batch: 150/394: Loss: 0.46 | Accuracy: 0.81
[Training] Itteration/Batch: 175/394: Loss: 0.26 | Accuracy: 0.88
[Training] Itteration/Batch: 200/394: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch: 225/394: Loss: 0.22 | Accuracy: 0.88
[Training] Itteration/Batch: 250/394: Loss: 0.32 | Accuracy: 0.88
[Training] Itteration/Batch: 275/394: Loss: 0.30 | Accuracy: 0.88
[Training] Itteration/Batch: 300/394: Loss: 0.45 | Accuracy: 0.81
[Training] Itteration/Batch: 325/394: Loss: 0.46 | Accuracy: 0.75
[Training] Itteration/Batch: 350/394: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 375/394: Loss: 0.58 | Accuracy: 0.62

Epoch 2: Val Bin. F1 Majority 0.7108050584793091 | Val Macro F1 Majority 0.7381345011357678 |             Val Bin F1 Individual 0.665469765663147 | Val Macro F1 Individual 0.7044257844676527 |             Val Accuracy Majority 0.740986704826355 | Val Accuracy Individual 0.7095600962638855 | Training Loss:0.42534029483795166 |             Val Loss 0.5098047852516174 | Train Runtime Millis 28014.50768399991 | Val Runtime Millis 4652.393669000048

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/394: Loss: 0.29 | Accuracy: 0.94
[Training] Itteration/Batch:  25/394: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch:  50/394: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch:  75/394: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 100/394: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 125/394: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 150/394: Loss: 0.26 | Accuracy: 0.81
[Training] Itteration/Batch: 175/394: Loss: 0.34 | Accuracy: 0.81
[Training] Itteration/Batch: 200/394: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 225/394: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 250/394: Loss: 0.32 | Accuracy: 0.94
[Training] Itteration/Batch: 275/394: Loss: 0.34 | Accuracy: 0.88
[Training] Itteration/Batch: 300/394: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 325/394: Loss: 0.60 | Accuracy: 0.81
[Training] Itteration/Batch: 350/394: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 375/394: Loss: 0.14 | Accuracy: 0.94

Epoch 3: Val Bin. F1 Majority 0.6791089773178101 | Val Macro F1 Majority 0.7352492014925109 |             Val Bin F1 Individual 0.6427605152130127 | Val Macro F1 Individual 0.7100504712923839 |             Val Accuracy Majority 0.7471536993980408 | Val Accuracy Individual 0.7256667613983154 | Training Loss:0.23771481215953827 |             Val Loss 0.7127145528793335 | Train Runtime Millis 28094.24085699993 | Val Runtime Millis 4646.598814999834

