______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/355: Loss: 0.68 | Accuracy: 0.62
[Training] Itteration/Batch:  25/355: Loss: 0.74 | Accuracy: 0.62
[Training] Itteration/Batch:  50/355: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch:  75/355: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 100/355: Loss: 0.53 | Accuracy: 0.94
[Training] Itteration/Batch: 125/355: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 150/355: Loss: 0.71 | Accuracy: 0.62
[Training] Itteration/Batch: 175/355: Loss: 0.61 | Accuracy: 0.81
[Training] Itteration/Batch: 200/355: Loss: 0.54 | Accuracy: 0.81
[Training] Itteration/Batch: 225/355: Loss: 0.63 | Accuracy: 0.81
[Training] Itteration/Batch: 250/355: Loss: 0.66 | Accuracy: 0.75
[Training] Itteration/Batch: 275/355: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 300/355: Loss: 0.68 | Accuracy: 0.62
[Training] Itteration/Batch: 325/355: Loss: 0.85 | Accuracy: 0.38
[Training] Itteration/Batch: 350/355: Loss: 0.77 | Accuracy: 0.56

Epoch 1: Val Bin. F1 Majority 0.0035906643606722355 | Val Macro F1 Majority 0.4128245081543997 |             Val Bin F1 Individual 0.0018099547596648335 | Val Macro F1 Individual 0.4105691870397753 |             Val Accuracy Majority 0.6980413198471069 | Val Accuracy Individual 0.694036066532135 | Training Loss:0.6693630814552307 |             Val Loss 0.6699410676956177 | Train Runtime Millis 25055.650057271123 | Val Runtime Millis 3780.3696719929576

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/355: Loss: 0.66 | Accuracy: 0.75
[Training] Itteration/Batch:  25/355: Loss: 0.59 | Accuracy: 0.69
[Training] Itteration/Batch:  50/355: Loss: 0.76 | Accuracy: 0.62
[Training] Itteration/Batch:  75/355: Loss: 0.58 | Accuracy: 0.75
[Training] Itteration/Batch: 100/355: Loss: 0.61 | Accuracy: 0.62
[Training] Itteration/Batch: 125/355: Loss: 0.62 | Accuracy: 0.62
[Training] Itteration/Batch: 150/355: Loss: 0.76 | Accuracy: 0.44
[Training] Itteration/Batch: 175/355: Loss: 0.59 | Accuracy: 0.69
[Training] Itteration/Batch: 200/355: Loss: 0.86 | Accuracy: 0.62
[Training] Itteration/Batch: 225/355: Loss: 0.57 | Accuracy: 0.75
[Training] Itteration/Batch: 250/355: Loss: 0.56 | Accuracy: 0.81
[Training] Itteration/Batch: 275/355: Loss: 0.69 | Accuracy: 0.62
[Training] Itteration/Batch: 300/355: Loss: 0.84 | Accuracy: 0.56
[Training] Itteration/Batch: 325/355: Loss: 0.58 | Accuracy: 0.69
[Training] Itteration/Batch: 350/355: Loss: 0.68 | Accuracy: 0.62

Epoch 2: Val Bin. F1 Majority 0.3666996955871582 | Val Macro F1 Majority 0.5635523260286219 |             Val Bin F1 Individual 0.3637274503707886 | Val Macro F1 Individual 0.5600762322496932 |             Val Accuracy Majority 0.652339518070221 | Val Accuracy Individual 0.6477115154266357 | Training Loss:0.6422245502471924 |             Val Loss 0.673479437828064 | Train Runtime Millis 24316.336707677692 | Val Runtime Millis 3786.8377631530166

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/355: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch:  25/355: Loss: 0.41 | Accuracy: 0.94
[Training] Itteration/Batch:  50/355: Loss: 0.60 | Accuracy: 0.75
[Training] Itteration/Batch:  75/355: Loss: 0.69 | Accuracy: 0.75
[Training] Itteration/Batch: 100/355: Loss: 0.32 | Accuracy: 0.88
[Training] Itteration/Batch: 125/355: Loss: 0.58 | Accuracy: 0.69
[Training] Itteration/Batch: 150/355: Loss: 0.74 | Accuracy: 0.69
[Training] Itteration/Batch: 175/355: Loss: 0.65 | Accuracy: 0.75
[Training] Itteration/Batch: 200/355: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 225/355: Loss: 0.46 | Accuracy: 0.81
[Training] Itteration/Batch: 250/355: Loss: 0.68 | Accuracy: 0.62
[Training] Itteration/Batch: 275/355: Loss: 0.71 | Accuracy: 0.62
[Training] Itteration/Batch: 300/355: Loss: 0.62 | Accuracy: 0.75
[Training] Itteration/Batch: 325/355: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch: 350/355: Loss: 0.54 | Accuracy: 0.69

Epoch 3: Val Bin. F1 Majority 0.39065420627593994 | Val Macro F1 Majority 0.5702311703401927 |             Val Bin F1 Individual 0.3963618874549866 | Val Macro F1 Individual 0.5750604635415104 |             Val Accuracy Majority 0.645266592502594 | Val Accuracy Individual 0.650208055973053 | Training Loss:0.5452637672424316 |             Val Loss 0.7412760257720947 | Train Runtime Millis 24373.24257288128 | Val Runtime Millis 3786.440684925765

