______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/389: Loss: 2.26 | Accuracy: 0.37
[Training] Itteration/Batch:  25/389: Loss: 1.77 | Accuracy: 0.51
[Training] Itteration/Batch:  50/389: Loss: 2.06 | Accuracy: 0.57
[Training] Itteration/Batch:  75/389: Loss: 1.12 | Accuracy: 0.88
[Training] Itteration/Batch: 100/389: Loss: 1.56 | Accuracy: 0.91
[Training] Itteration/Batch: 125/389: Loss: 2.46 | Accuracy: 0.77
[Training] Itteration/Batch: 150/389: Loss: 1.88 | Accuracy: 0.89
[Training] Itteration/Batch: 175/389: Loss: 1.82 | Accuracy: 0.87
[Training] Itteration/Batch: 200/389: Loss: 1.07 | Accuracy: 0.98
[Training] Itteration/Batch: 225/389: Loss: 0.97 | Accuracy: 1.00
[Training] Itteration/Batch: 250/389: Loss: 1.07 | Accuracy: 0.93
[Training] Itteration/Batch: 275/389: Loss: 1.48 | Accuracy: 0.91
[Training] Itteration/Batch: 300/389: Loss: 0.83 | Accuracy: 0.93
[Training] Itteration/Batch: 325/389: Loss: 2.05 | Accuracy: 0.84
[Training] Itteration/Batch: 350/389: Loss: 1.17 | Accuracy: 0.88
[Training] Itteration/Batch: 375/389: Loss: 1.37 | Accuracy: 0.87

Epoch 1: Val Bin. F1 Majority 0.44984424114227295 | Val Macro F1 Majority 0.6782568610076914 |             Val Bin F1 Individual 0.4727126657962799 | Val Macro F1 Individual 0.6884316193027111 |             Val Accuracy Majority 0.8404120802879333 | Val Accuracy Individual 0.8377878069877625 | Training Loss:1.7113096714019775 |             Val Loss 1.4473832845687866 | Train Runtime Millis 34365.252322983 | Val Runtime Millis 14683.756213984452

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/389: Loss: 0.95 | Accuracy: 0.93
[Training] Itteration/Batch:  25/389: Loss: 1.20 | Accuracy: 0.80
[Training] Itteration/Batch:  50/389: Loss: 0.68 | Accuracy: 0.98
[Training] Itteration/Batch:  75/389: Loss: 0.92 | Accuracy: 0.98
[Training] Itteration/Batch: 100/389: Loss: 1.42 | Accuracy: 0.79
[Training] Itteration/Batch: 125/389: Loss: 1.68 | Accuracy: 0.71
[Training] Itteration/Batch: 150/389: Loss: 0.62 | Accuracy: 0.96
[Training] Itteration/Batch: 175/389: Loss: 0.81 | Accuracy: 0.91
[Training] Itteration/Batch: 200/389: Loss: 1.23 | Accuracy: 0.82
[Training] Itteration/Batch: 225/389: Loss: 0.90 | Accuracy: 0.82
[Training] Itteration/Batch: 250/389: Loss: 0.96 | Accuracy: 0.90
[Training] Itteration/Batch: 275/389: Loss: 1.32 | Accuracy: 0.74
[Training] Itteration/Batch: 300/389: Loss: 1.23 | Accuracy: 0.87
[Training] Itteration/Batch: 325/389: Loss: 1.08 | Accuracy: 0.91
[Training] Itteration/Batch: 350/389: Loss: 0.68 | Accuracy: 0.89
[Training] Itteration/Batch: 375/389: Loss: 1.08 | Accuracy: 0.90

Epoch 2: Val Bin. F1 Majority 0.4901685416698456 | Val Macro F1 Majority 0.7074364787481734 |             Val Bin F1 Individual 0.511867880821228 | Val Macro F1 Individual 0.7130228954466944 |             Val Accuracy Majority 0.8687872886657715 | Val Accuracy Individual 0.8540213704109192 | Training Loss:1.2653754949569702 |             Val Loss 1.269480586051941 | Train Runtime Millis 34628.59912298154 | Val Runtime Millis 14679.795566014946

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/389: Loss: 1.06 | Accuracy: 0.84
[Training] Itteration/Batch:  25/389: Loss: 0.71 | Accuracy: 0.96
[Training] Itteration/Batch:  50/389: Loss: 0.76 | Accuracy: 0.91
[Training] Itteration/Batch:  75/389: Loss: 0.51 | Accuracy: 0.98
[Training] Itteration/Batch: 100/389: Loss: 0.87 | Accuracy: 0.95
[Training] Itteration/Batch: 125/389: Loss: 0.61 | Accuracy: 0.93
[Training] Itteration/Batch: 150/389: Loss: 0.64 | Accuracy: 0.93
[Training] Itteration/Batch: 175/389: Loss: 0.71 | Accuracy: 0.95
[Training] Itteration/Batch: 200/389: Loss: 1.22 | Accuracy: 0.83
[Training] Itteration/Batch: 225/389: Loss: 1.01 | Accuracy: 0.81
[Training] Itteration/Batch: 250/389: Loss: 1.19 | Accuracy: 0.87
[Training] Itteration/Batch: 275/389: Loss: 0.72 | Accuracy: 0.91
[Training] Itteration/Batch: 300/389: Loss: 0.93 | Accuracy: 0.91
[Training] Itteration/Batch: 325/389: Loss: 1.51 | Accuracy: 0.89
[Training] Itteration/Batch: 350/389: Loss: 0.74 | Accuracy: 0.95
[Training] Itteration/Batch: 375/389: Loss: 1.23 | Accuracy: 0.89

