______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/363: Loss: 0.79 | Accuracy: 0.25
[Training] Itteration/Batch:  25/363: Loss: 0.55 | Accuracy: 0.81
[Training] Itteration/Batch:  50/363: Loss: 0.61 | Accuracy: 0.69
[Training] Itteration/Batch:  75/363: Loss: 0.68 | Accuracy: 0.69
[Training] Itteration/Batch: 100/363: Loss: 0.65 | Accuracy: 0.75
[Training] Itteration/Batch: 125/363: Loss: 0.43 | Accuracy: 0.94
[Training] Itteration/Batch: 150/363: Loss: 0.51 | Accuracy: 0.88
[Training] Itteration/Batch: 175/363: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch: 200/363: Loss: 0.72 | Accuracy: 0.62
[Training] Itteration/Batch: 225/363: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 250/363: Loss: 0.56 | Accuracy: 0.88
[Training] Itteration/Batch: 275/363: Loss: 0.55 | Accuracy: 0.81
[Training] Itteration/Batch: 300/363: Loss: 0.69 | Accuracy: 0.69
[Training] Itteration/Batch: 325/363: Loss: 0.66 | Accuracy: 0.62
[Training] Itteration/Batch: 350/363: Loss: 0.55 | Accuracy: 0.88

Epoch 1: Val Bin. F1 Majority 0.1207430362701416 | Val Macro F1 Majority 0.46952058932472873 |             Val Bin F1 Individual 0.14424635469913483 | Val Macro F1 Individual 0.4862136420045769 |             Val Accuracy Majority 0.6988335251808167 | Val Accuracy Individual 0.7138211131095886 | Training Loss:0.6706873774528503 |             Val Loss 0.6636242866516113 | Train Runtime Millis 25777.711938135326 | Val Runtime Millis 3889.6445371210575

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/363: Loss: 0.63 | Accuracy: 0.62
[Training] Itteration/Batch:  25/363: Loss: 0.60 | Accuracy: 0.75
[Training] Itteration/Batch:  50/363: Loss: 0.65 | Accuracy: 0.62
[Training] Itteration/Batch:  75/363: Loss: 0.53 | Accuracy: 0.75
[Training] Itteration/Batch: 100/363: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 125/363: Loss: 0.80 | Accuracy: 0.25
[Training] Itteration/Batch: 150/363: Loss: 0.56 | Accuracy: 0.75
[Training] Itteration/Batch: 175/363: Loss: 0.69 | Accuracy: 0.69
[Training] Itteration/Batch: 200/363: Loss: 0.56 | Accuracy: 0.69
[Training] Itteration/Batch: 225/363: Loss: 0.70 | Accuracy: 0.56
[Training] Itteration/Batch: 250/363: Loss: 0.39 | Accuracy: 0.94
[Training] Itteration/Batch: 275/363: Loss: 0.63 | Accuracy: 0.56
[Training] Itteration/Batch: 300/363: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch: 325/363: Loss: 0.75 | Accuracy: 0.56
[Training] Itteration/Batch: 350/363: Loss: 0.53 | Accuracy: 0.81

Epoch 2: Val Bin. F1 Majority 0.417732298374176 | Val Macro F1 Majority 0.5774694641227018 |             Val Bin F1 Individual 0.4253859221935272 | Val Macro F1 Individual 0.5799671353972702 |             Val Accuracy Majority 0.6378579139709473 | Val Accuracy Individual 0.6368563771247864 | Training Loss:0.6384046077728271 |             Val Loss 0.6688272356987 | Train Runtime Millis 24854.052722919732 | Val Runtime Millis 3910.2772823534906

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/363: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch:  25/363: Loss: 0.55 | Accuracy: 0.81
[Training] Itteration/Batch:  50/363: Loss: 0.60 | Accuracy: 0.62
[Training] Itteration/Batch:  75/363: Loss: 0.68 | Accuracy: 0.75
[Training] Itteration/Batch: 100/363: Loss: 0.46 | Accuracy: 0.69
[Training] Itteration/Batch: 125/363: Loss: 0.39 | Accuracy: 0.94
[Training] Itteration/Batch: 150/363: Loss: 0.58 | Accuracy: 0.69
[Training] Itteration/Batch: 175/363: Loss: 0.54 | Accuracy: 0.75
[Training] Itteration/Batch: 200/363: Loss: 0.49 | Accuracy: 0.81
[Training] Itteration/Batch: 225/363: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch: 250/363: Loss: 0.33 | Accuracy: 0.94
[Training] Itteration/Batch: 275/363: Loss: 0.40 | Accuracy: 0.75
[Training] Itteration/Batch: 300/363: Loss: 0.34 | Accuracy: 0.88
[Training] Itteration/Batch: 325/363: Loss: 0.83 | Accuracy: 0.62
[Training] Itteration/Batch: 350/363: Loss: 0.57 | Accuracy: 0.75

Epoch 3: Val Bin. F1 Majority 0.36094674468040466 | Val Macro F1 Majority 0.5629969405838208 |             Val Bin F1 Individual 0.37583205103874207 | Val Macro F1 Individual 0.5756072003865296 |             Val Accuracy Majority 0.6564157009124756 | Val Accuracy Individual 0.6696476936340332 | Training Loss:0.5172454118728638 |             Val Loss 0.7254458069801331 | Train Runtime Millis 24938.596297055483 | Val Runtime Millis 3902.1333320997655

