______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 1.53 | Accuracy: 0.64
[Training] Itteration/Batch:  25/584: Loss: 3.07 | Accuracy: 0.58
[Training] Itteration/Batch:  50/584: Loss: 1.63 | Accuracy: 0.67
[Training] Itteration/Batch:  75/584: Loss: 2.11 | Accuracy: 0.79
[Training] Itteration/Batch: 100/584: Loss: 2.05 | Accuracy: 0.82
[Training] Itteration/Batch: 125/584: Loss: 1.40 | Accuracy: 0.93
[Training] Itteration/Batch: 150/584: Loss: 2.28 | Accuracy: 0.86
[Training] Itteration/Batch: 175/584: Loss: 2.22 | Accuracy: 0.77
[Training] Itteration/Batch: 200/584: Loss: 1.20 | Accuracy: 0.98
[Training] Itteration/Batch: 225/584: Loss: 1.87 | Accuracy: 0.87
[Training] Itteration/Batch: 250/584: Loss: 1.02 | Accuracy: 0.98
[Training] Itteration/Batch: 275/584: Loss: 0.91 | Accuracy: 0.98
[Training] Itteration/Batch: 300/584: Loss: 1.77 | Accuracy: 0.84
[Training] Itteration/Batch: 325/584: Loss: 2.67 | Accuracy: 0.79
[Training] Itteration/Batch: 350/584: Loss: 1.62 | Accuracy: 0.93
[Training] Itteration/Batch: 375/584: Loss: 1.28 | Accuracy: 0.91
[Training] Itteration/Batch: 400/584: Loss: 1.34 | Accuracy: 0.84
[Training] Itteration/Batch: 425/584: Loss: 1.28 | Accuracy: 0.82
[Training] Itteration/Batch: 450/584: Loss: 1.27 | Accuracy: 0.96
[Training] Itteration/Batch: 475/584: Loss: 1.38 | Accuracy: 0.84
[Training] Itteration/Batch: 500/584: Loss: 0.98 | Accuracy: 0.91
[Training] Itteration/Batch: 525/584: Loss: 1.21 | Accuracy: 0.80
[Training] Itteration/Batch: 550/584: Loss: 1.13 | Accuracy: 0.96
[Training] Itteration/Batch: 575/584: Loss: 1.01 | Accuracy: 0.91

Epoch 1: Val Bin. F1 Majority 0.42703863978385925 | Val Macro F1 Majority 0.6871723624462248 |             Val Bin F1 Individual 0.4680968225002289 | Val Macro F1 Individual 0.70043233030805 |             Val Accuracy Majority 0.9034881591796875 | Val Accuracy Individual 0.8806246519088745 | Training Loss:1.5505889654159546 |             Val Loss 1.3282400369644165 | Train Runtime Millis 45190.32549101394 | Val Runtime Millis 13807.703768019564

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 1.17 | Accuracy: 0.91
[Training] Itteration/Batch:  25/584: Loss: 2.79 | Accuracy: 0.75
[Training] Itteration/Batch:  50/584: Loss: 1.14 | Accuracy: 0.83
[Training] Itteration/Batch:  75/584: Loss: 0.85 | Accuracy: 0.89
[Training] Itteration/Batch: 100/584: Loss: 1.54 | Accuracy: 0.87
[Training] Itteration/Batch: 125/584: Loss: 1.30 | Accuracy: 0.80
[Training] Itteration/Batch: 150/584: Loss: 0.77 | Accuracy: 0.89
[Training] Itteration/Batch: 175/584: Loss: 1.45 | Accuracy: 0.81
[Training] Itteration/Batch: 200/584: Loss: 1.08 | Accuracy: 0.78
[Training] Itteration/Batch: 225/584: Loss: 1.33 | Accuracy: 0.93
[Training] Itteration/Batch: 250/584: Loss: 1.09 | Accuracy: 0.93
[Training] Itteration/Batch: 275/584: Loss: 1.08 | Accuracy: 0.83
[Training] Itteration/Batch: 300/584: Loss: 0.58 | Accuracy: 0.95
[Training] Itteration/Batch: 325/584: Loss: 0.96 | Accuracy: 0.88
[Training] Itteration/Batch: 350/584: Loss: 1.39 | Accuracy: 0.88
[Training] Itteration/Batch: 375/584: Loss: 1.30 | Accuracy: 0.87
[Training] Itteration/Batch: 400/584: Loss: 0.75 | Accuracy: 0.89
[Training] Itteration/Batch: 425/584: Loss: 1.83 | Accuracy: 0.80
[Training] Itteration/Batch: 450/584: Loss: 0.75 | Accuracy: 0.93
[Training] Itteration/Batch: 475/584: Loss: 0.44 | Accuracy: 0.98
[Training] Itteration/Batch: 500/584: Loss: 0.72 | Accuracy: 0.93
[Training] Itteration/Batch: 525/584: Loss: 0.53 | Accuracy: 0.95
[Training] Itteration/Batch: 550/584: Loss: 1.07 | Accuracy: 0.91
[Training] Itteration/Batch: 575/584: Loss: 0.91 | Accuracy: 0.84

Epoch 2: Val Bin. F1 Majority 0.47852760553359985 | Val Macro F1 Majority 0.6994159028579792 |             Val Bin F1 Individual 0.5111925005912781 | Val Macro F1 Individual 0.7119044628139506 |             Val Accuracy Majority 0.8617386817932129 | Val Accuracy Individual 0.8517375588417053 | Training Loss:1.1589007377624512 |             Val Loss 1.239730715751648 | Train Runtime Millis 45439.00875293184 | Val Runtime Millis 13840.514317038469

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 0.92 | Accuracy: 0.92
[Training] Itteration/Batch:  25/584: Loss: 1.09 | Accuracy: 0.87
[Training] Itteration/Batch:  50/584: Loss: 0.67 | Accuracy: 0.95
[Training] Itteration/Batch:  75/584: Loss: 0.79 | Accuracy: 0.89
[Training] Itteration/Batch: 100/584: Loss: 1.28 | Accuracy: 0.91
[Training] Itteration/Batch: 125/584: Loss: 1.38 | Accuracy: 0.82
[Training] Itteration/Batch: 150/584: Loss: 1.14 | Accuracy: 0.89
[Training] Itteration/Batch: 175/584: Loss: 1.88 | Accuracy: 0.80
[Training] Itteration/Batch: 200/584: Loss: 0.54 | Accuracy: 0.98
[Training] Itteration/Batch: 225/584: Loss: 1.05 | Accuracy: 0.91
[Training] Itteration/Batch: 250/584: Loss: 1.11 | Accuracy: 0.85
[Training] Itteration/Batch: 275/584: Loss: 0.71 | Accuracy: 0.93
[Training] Itteration/Batch: 300/584: Loss: 0.48 | Accuracy: 0.96
[Training] Itteration/Batch: 325/584: Loss: 0.77 | Accuracy: 0.89
[Training] Itteration/Batch: 350/584: Loss: 0.74 | Accuracy: 0.93
[Training] Itteration/Batch: 375/584: Loss: 1.04 | Accuracy: 0.84
[Training] Itteration/Batch: 400/584: Loss: 0.62 | Accuracy: 0.93
[Training] Itteration/Batch: 425/584: Loss: 1.03 | Accuracy: 0.89
[Training] Itteration/Batch: 450/584: Loss: 1.26 | Accuracy: 0.83
[Training] Itteration/Batch: 475/584: Loss: 0.83 | Accuracy: 0.91
[Training] Itteration/Batch: 500/584: Loss: 1.20 | Accuracy: 0.89
[Training] Itteration/Batch: 525/584: Loss: 1.06 | Accuracy: 0.89
[Training] Itteration/Batch: 550/584: Loss: 0.79 | Accuracy: 0.93
[Training] Itteration/Batch: 575/584: Loss: 1.36 | Accuracy: 0.93

Epoch 3: Val Bin. F1 Majority 0.46710923314094543 | Val Macro F1 Majority 0.6866314580994468 |             Val Bin F1 Individual 0.49898579716682434 | Val Macro F1 Individual 0.6991389215877996 |             Val Accuracy Majority 0.8404120802879333 | Val Accuracy Individual 0.8322942852973938 | Training Loss:0.9339181780815125 |             Val Loss 1.2740248441696167 | Train Runtime Millis 45503.22581094224 | Val Runtime Millis 14069.25272801891

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 1.04 | Accuracy: 0.87
[Training] Itteration/Batch:  25/584: Loss: 0.87 | Accuracy: 0.90
[Training] Itteration/Batch:  50/584: Loss: 0.49 | Accuracy: 0.95
[Training] Itteration/Batch:  75/584: Loss: 0.82 | Accuracy: 0.91
[Training] Itteration/Batch: 100/584: Loss: 1.89 | Accuracy: 0.90
[Training] Itteration/Batch: 125/584: Loss: 0.93 | Accuracy: 0.88
[Training] Itteration/Batch: 150/584: Loss: 0.58 | Accuracy: 0.93
[Training] Itteration/Batch: 175/584: Loss: 0.75 | Accuracy: 0.88
[Training] Itteration/Batch: 200/584: Loss: 0.69 | Accuracy: 0.87
[Training] Itteration/Batch: 225/584: Loss: 1.09 | Accuracy: 0.83
[Training] Itteration/Batch: 250/584: Loss: 0.67 | Accuracy: 0.94
[Training] Itteration/Batch: 275/584: Loss: 1.06 | Accuracy: 0.92
[Training] Itteration/Batch: 300/584: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 325/584: Loss: 0.66 | Accuracy: 0.93
[Training] Itteration/Batch: 350/584: Loss: 0.58 | Accuracy: 0.95
[Training] Itteration/Batch: 375/584: Loss: 1.01 | Accuracy: 0.85
[Training] Itteration/Batch: 400/584: Loss: 0.96 | Accuracy: 0.79
[Training] Itteration/Batch: 425/584: Loss: 0.67 | Accuracy: 0.93
[Training] Itteration/Batch: 450/584: Loss: 0.68 | Accuracy: 0.95
[Training] Itteration/Batch: 475/584: Loss: 0.88 | Accuracy: 0.80
[Training] Itteration/Batch: 500/584: Loss: 0.38 | Accuracy: 0.96
[Training] Itteration/Batch: 525/584: Loss: 0.82 | Accuracy: 0.93
[Training] Itteration/Batch: 550/584: Loss: 1.21 | Accuracy: 0.81
[Training] Itteration/Batch: 575/584: Loss: 0.48 | Accuracy: 0.91

Epoch 4: Val Bin. F1 Majority 0.4845360815525055 | Val Macro F1 Majority 0.7002247366333716 |             Val Bin F1 Individual 0.5142745971679688 | Val Macro F1 Individual 0.711252451502165 |             Val Accuracy Majority 0.8554129600524902 | Val Accuracy Individual 0.8456268310546875 | Training Loss:0.7735556364059448 |             Val Loss 1.2683775424957275 | Train Runtime Millis 45270.18348604906 | Val Runtime Millis 13903.02199497819

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 1.71 | Accuracy: 0.68
[Training] Itteration/Batch:  25/650: Loss: 2.15 | Accuracy: 0.70
[Training] Itteration/Batch:  50/650: Loss: 1.67 | Accuracy: 0.88
[Training] Itteration/Batch:  75/650: Loss: 3.23 | Accuracy: 0.82
[Training] Itteration/Batch: 100/650: Loss: 1.29 | Accuracy: 0.89
[Training] Itteration/Batch: 125/650: Loss: 1.09 | Accuracy: 0.93
[Training] Itteration/Batch: 150/650: Loss: 1.51 | Accuracy: 0.89
[Training] Itteration/Batch: 175/650: Loss: 1.29 | Accuracy: 0.89
[Training] Itteration/Batch: 200/650: Loss: 2.24 | Accuracy: 0.83
[Training] Itteration/Batch: 225/650: Loss: 2.01 | Accuracy: 0.85
[Training] Itteration/Batch: 250/650: Loss: 1.20 | Accuracy: 0.91
[Training] Itteration/Batch: 275/650: Loss: 1.90 | Accuracy: 0.91
[Training] Itteration/Batch: 300/650: Loss: 1.39 | Accuracy: 0.88
