______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/623: Loss: 3.99 | Accuracy: 0.47
[Training] Itteration/Batch:  25/623: Loss: 1.52 | Accuracy: 0.65
[Training] Itteration/Batch:  50/623: Loss: 5.16 | Accuracy: 0.50
[Training] Itteration/Batch:  75/623: Loss: 2.54 | Accuracy: 0.44
[Training] Itteration/Batch: 100/623: Loss: 2.19 | Accuracy: 0.55
[Training] Itteration/Batch: 125/623: Loss: 1.88 | Accuracy: 0.57
[Training] Itteration/Batch: 150/623: Loss: 6.51 | Accuracy: 0.52
[Training] Itteration/Batch: 175/623: Loss: 3.13 | Accuracy: 0.53
[Training] Itteration/Batch: 200/623: Loss: 2.66 | Accuracy: 0.56
[Training] Itteration/Batch: 225/623: Loss: 3.11 | Accuracy: 0.63
[Training] Itteration/Batch: 250/623: Loss: 4.06 | Accuracy: 0.62
[Training] Itteration/Batch: 275/623: Loss: 3.73 | Accuracy: 0.65
[Training] Itteration/Batch: 300/623: Loss: 2.35 | Accuracy: 0.76
[Training] Itteration/Batch: 325/623: Loss: 2.57 | Accuracy: 0.51
[Training] Itteration/Batch: 350/623: Loss: 1.78 | Accuracy: 0.67
[Training] Itteration/Batch: 375/623: Loss: 2.71 | Accuracy: 0.64
[Training] Itteration/Batch: 400/623: Loss: 2.17 | Accuracy: 0.64
[Training] Itteration/Batch: 425/623: Loss: 6.04 | Accuracy: 0.50
[Training] Itteration/Batch: 450/623: Loss: 3.53 | Accuracy: 0.54
[Training] Itteration/Batch: 475/623: Loss: 3.33 | Accuracy: 0.62
[Training] Itteration/Batch: 500/623: Loss: 3.47 | Accuracy: 0.65
[Training] Itteration/Batch: 525/623: Loss: 2.66 | Accuracy: 0.80
[Training] Itteration/Batch: 550/623: Loss: 2.63 | Accuracy: 0.58
[Training] Itteration/Batch: 575/623: Loss: 3.79 | Accuracy: 0.76
[Training] Itteration/Batch: 600/623: Loss: 2.78 | Accuracy: 0.68

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.41685490877497827 |             Val Bin F1 Individual 0.3040773868560791 | Val Macro F1 Individual 0.5404721153402954 |             Val Accuracy Majority 0.7148391008377075 | Val Accuracy Individual 0.6620805263519287 | Training Loss:3.045597553253174 |             Val Loss 2.9871883392333984 | Train Runtime Millis 443001.1076349765 | Val Runtime Millis 101858.77641430125

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/623: Loss: 1.83 | Accuracy: 0.70
[Training] Itteration/Batch:  25/623: Loss: 2.33 | Accuracy: 0.65
[Training] Itteration/Batch:  50/623: Loss: 2.31 | Accuracy: 0.57
[Training] Itteration/Batch:  75/623: Loss: 1.93 | Accuracy: 0.74
[Training] Itteration/Batch: 100/623: Loss: 2.83 | Accuracy: 0.54
[Training] Itteration/Batch: 125/623: Loss: 2.01 | Accuracy: 0.68
[Training] Itteration/Batch: 150/623: Loss: 1.44 | Accuracy: 0.70
[Training] Itteration/Batch: 175/623: Loss: 2.80 | Accuracy: 0.53
[Training] Itteration/Batch: 200/623: Loss: 2.26 | Accuracy: 0.66
[Training] Itteration/Batch: 225/623: Loss: 4.03 | Accuracy: 0.70
[Training] Itteration/Batch: 250/623: Loss: 1.97 | Accuracy: 0.58
[Training] Itteration/Batch: 275/623: Loss: 3.92 | Accuracy: 0.67
[Training] Itteration/Batch: 300/623: Loss: 2.62 | Accuracy: 0.73
[Training] Itteration/Batch: 325/623: Loss: 3.33 | Accuracy: 0.60
[Training] Itteration/Batch: 350/623: Loss: 1.75 | Accuracy: 0.85
[Training] Itteration/Batch: 375/623: Loss: 1.04 | Accuracy: 0.87
[Training] Itteration/Batch: 400/623: Loss: 2.57 | Accuracy: 0.62
[Training] Itteration/Batch: 425/623: Loss: 3.42 | Accuracy: 0.76
[Training] Itteration/Batch: 450/623: Loss: 2.29 | Accuracy: 0.69
[Training] Itteration/Batch: 475/623: Loss: 1.73 | Accuracy: 0.83
[Training] Itteration/Batch: 500/623: Loss: 4.26 | Accuracy: 0.82
[Training] Itteration/Batch: 525/623: Loss: 2.31 | Accuracy: 0.67
[Training] Itteration/Batch: 550/623: Loss: 2.04 | Accuracy: 0.70
[Training] Itteration/Batch: 575/623: Loss: 2.74 | Accuracy: 0.73
[Training] Itteration/Batch: 600/623: Loss: 2.62 | Accuracy: 0.70

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.41685490877497827 |             Val Bin F1 Individual 0.2630445659160614 | Val Macro F1 Individual 0.5379103615906262 |             Val Accuracy Majority 0.7148391008377075 | Val Accuracy Individual 0.7014093995094299 | Training Loss:2.9561994075775146 |             Val Loss 2.926096200942993 | Train Runtime Millis 444471.2379332632 | Val Runtime Millis 101802.66460217535

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/623: Loss: 2.98 | Accuracy: 0.68
[Training] Itteration/Batch:  25/623: Loss: 1.57 | Accuracy: 0.67
[Training] Itteration/Batch:  50/623: Loss: 1.19 | Accuracy: 0.74
[Training] Itteration/Batch:  75/623: Loss: 1.56 | Accuracy: 0.68
[Training] Itteration/Batch: 100/623: Loss: 5.23 | Accuracy: 0.84
[Training] Itteration/Batch: 125/623: Loss: 2.84 | Accuracy: 0.70
[Training] Itteration/Batch: 150/623: Loss: 2.02 | Accuracy: 0.68
[Training] Itteration/Batch: 175/623: Loss: 2.79 | Accuracy: 0.74
[Training] Itteration/Batch: 200/623: Loss: 2.40 | Accuracy: 0.69
[Training] Itteration/Batch: 225/623: Loss: 3.93 | Accuracy: 0.73
[Training] Itteration/Batch: 250/623: Loss: 5.11 | Accuracy: 0.74
[Training] Itteration/Batch: 275/623: Loss: 3.57 | Accuracy: 0.77
[Training] Itteration/Batch: 300/623: Loss: 3.04 | Accuracy: 0.77
[Training] Itteration/Batch: 325/623: Loss: 2.40 | Accuracy: 0.68
[Training] Itteration/Batch: 350/623: Loss: 2.12 | Accuracy: 0.75
[Training] Itteration/Batch: 375/623: Loss: 2.90 | Accuracy: 0.73
[Training] Itteration/Batch: 400/623: Loss: 1.62 | Accuracy: 0.71
[Training] Itteration/Batch: 425/623: Loss: 3.85 | Accuracy: 0.86
[Training] Itteration/Batch: 450/623: Loss: 10.70 | Accuracy: 0.46
[Training] Itteration/Batch: 475/623: Loss: 6.41 | Accuracy: 0.44
[Training] Itteration/Batch: 500/623: Loss: 4.00 | Accuracy: 0.72
[Training] Itteration/Batch: 525/623: Loss: 2.06 | Accuracy: 0.66
[Training] Itteration/Batch: 550/623: Loss: 1.68 | Accuracy: 0.88
[Training] Itteration/Batch: 575/623: Loss: 1.94 | Accuracy: 0.76
[Training] Itteration/Batch: 600/623: Loss: 7.24 | Accuracy: 0.86

Epoch 3: Val Bin. F1 Majority 0.15960100293159485 | Val Macro F1 Majority 0.48804155883661693 |             Val Bin F1 Individual 0.29069945216178894 | Val Macro F1 Individual 0.544634479536544 |             Val Accuracy Majority 0.6987485289573669 | Val Accuracy Individual 0.686241626739502 | Training Loss:2.8071978092193604 |             Val Loss 2.936410903930664 | Train Runtime Millis 444525.0862687826 | Val Runtime Millis 101871.55750580132

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/623: Loss: 2.33 | Accuracy: 0.61
[Training] Itteration/Batch:  25/623: Loss: 1.47 | Accuracy: 0.88
[Training] Itteration/Batch:  50/623: Loss: 2.83 | Accuracy: 0.76
[Training] Itteration/Batch:  75/623: Loss: 2.53 | Accuracy: 0.80
[Training] Itteration/Batch: 100/623: Loss: 4.41 | Accuracy: 0.87
[Training] Itteration/Batch: 125/623: Loss: 3.00 | Accuracy: 0.78
[Training] Itteration/Batch: 150/623: Loss: 2.40 | Accuracy: 0.67
[Training] Itteration/Batch: 175/623: Loss: 3.92 | Accuracy: 0.60
[Training] Itteration/Batch: 200/623: Loss: 1.95 | Accuracy: 0.78
