______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/324: Loss: 0.66 | Accuracy: 0.81
[Training] Itteration/Batch:  25/324: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch:  50/324: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch:  75/324: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 100/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 125/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 150/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 175/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 200/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 225/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 250/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 275/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 300/324: Loss: 0.00 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 1.0 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 1.0 | Training Loss:0.021886829286813736 |             Val Loss 0.0008260263130068779 | Train Runtime Millis 22027.454847999936 | Val Runtime Millis 3335.5976029999965

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch:  25/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch:  50/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch:  75/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 100/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 125/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 150/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 175/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 200/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 225/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 250/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 275/324: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 300/324: Loss: 0.00 | Accuracy: 1.00
