______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 3.73 | Accuracy: 0.38
[Training] Itteration/Batch:  25/404: Loss: 3.22 | Accuracy: 0.66
[Training] Itteration/Batch:  50/404: Loss: 2.41 | Accuracy: 0.87
[Training] Itteration/Batch:  75/404: Loss: 2.15 | Accuracy: 0.95
[Training] Itteration/Batch: 100/404: Loss: 1.76 | Accuracy: 0.99
[Training] Itteration/Batch: 125/404: Loss: 1.68 | Accuracy: 0.95
[Training] Itteration/Batch: 150/404: Loss: 1.32 | Accuracy: 1.00
[Training] Itteration/Batch: 175/404: Loss: 1.22 | Accuracy: 0.96
[Training] Itteration/Batch: 200/404: Loss: 1.09 | Accuracy: 0.99
[Training] Itteration/Batch: 225/404: Loss: 0.93 | Accuracy: 0.99
[Training] Itteration/Batch: 250/404: Loss: 0.84 | Accuracy: 0.99
[Training] Itteration/Batch: 275/404: Loss: 0.81 | Accuracy: 0.99
[Training] Itteration/Batch: 300/404: Loss: 0.71 | Accuracy: 0.99
[Training] Itteration/Batch: 325/404: Loss: 0.71 | Accuracy: 1.00
[Training] Itteration/Batch: 350/404: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 375/404: Loss: 0.54 | Accuracy: 1.00
[Training] Itteration/Batch: 400/404: Loss: 0.47 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.4998355804011838 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 0.9993425607681274 | Training Loss:1.3659396171569824 |             Val Loss 0.48121389746665955 | Train Runtime Millis 232262.36626299942 | Val Runtime Millis 53218.891240998346

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch:  25/404: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch:  50/404: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch:  75/404: Loss: 0.49 | Accuracy: 1.00
[Training] Itteration/Batch: 100/404: Loss: 0.39 | Accuracy: 1.00
[Training] Itteration/Batch: 125/404: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 150/404: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 175/404: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 200/404: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 225/404: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 250/404: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 275/404: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 300/404: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 325/404: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 350/404: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 375/404: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 400/404: Loss: 0.21 | Accuracy: 1.00

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 1.0 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 1.0 | Training Loss:0.3143029808998108 |             Val Loss 0.20508527755737305 | Train Runtime Millis 233374.12147000214 | Val Runtime Millis 53571.29065399931

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch:  25/404: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch:  50/404: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch:  75/404: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 100/404: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 125/404: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 150/404: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 175/404: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 200/404: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 225/404: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 250/404: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 275/404: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 300/404: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 325/404: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 350/404: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 375/404: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 400/404: Loss: 0.11 | Accuracy: 1.00

Epoch 3: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 1.0 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 1.0 | Training Loss:0.15415874123573303 |             Val Loss 0.11965254694223404 | Train Runtime Millis 233569.5548170006 | Val Runtime Millis 53518.1612790002

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch:  25/404: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch:  50/404: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch:  75/404: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 100/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 125/404: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 150/404: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 175/404: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 200/404: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 225/404: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 250/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 275/404: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 300/404: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 325/404: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 350/404: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 375/404: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 400/404: Loss: 0.07 | Accuracy: 1.00

Epoch 4: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 1.0 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 1.0 | Training Loss:0.09507941454648972 |             Val Loss 0.08029855787754059 | Train Runtime Millis 234367.00077899877 | Val Runtime Millis 53468.932240997674

______________________________	 Running Epoch 5 of 10 	______________________________
[Training] Itteration/Batch:   0/404: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch:  25/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch:  50/404: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch:  75/404: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 100/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 125/404: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 150/404: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 175/404: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 200/404: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 225/404: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 250/404: Loss: 0.06 | Accuracy: 1.00
