______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/324: Loss: 1.21 | Accuracy: 0.66
[Training] Itteration/Batch:  25/324: Loss: 0.74 | Accuracy: 1.00
[Training] Itteration/Batch:  50/324: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch:  75/324: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 100/324: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 125/324: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 150/324: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 175/324: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 200/324: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 225/324: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 250/324: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 275/324: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 300/324: Loss: 0.04 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 1.0 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 1.0 |             Val Accuracy Majority 1.0 | Val Accuracy Individual 1.0 | Training Loss:0.21578152477741241 |             Val Loss 0.04044624790549278 | Train Runtime Millis 23549.731153000037 | Val Runtime Millis 3707.71256799992

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/324: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch:  25/324: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch:  50/324: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch:  75/324: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 100/324: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 125/324: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 150/324: Loss: 0.03 | Accuracy: 1.00
