______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/587: Loss: 0.80 | Accuracy: 0.44
[Training] Itteration/Batch:  25/587: Loss: 0.55 | Accuracy: 0.88
[Training] Itteration/Batch:  50/587: Loss: 0.70 | Accuracy: 0.56
[Training] Itteration/Batch:  75/587: Loss: 0.70 | Accuracy: 0.69
[Training] Itteration/Batch: 100/587: Loss: 0.49 | Accuracy: 0.88
[Training] Itteration/Batch: 125/587: Loss: 0.67 | Accuracy: 0.56
[Training] Itteration/Batch: 150/587: Loss: 0.70 | Accuracy: 0.56
[Training] Itteration/Batch: 175/587: Loss: 0.62 | Accuracy: 0.62
[Training] Itteration/Batch: 200/587: Loss: 0.86 | Accuracy: 0.62
[Training] Itteration/Batch: 225/587: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 250/587: Loss: 0.83 | Accuracy: 0.56
[Training] Itteration/Batch: 275/587: Loss: 0.80 | Accuracy: 0.56
[Training] Itteration/Batch: 300/587: Loss: 0.60 | Accuracy: 0.69
[Training] Itteration/Batch: 325/587: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 350/587: Loss: 0.78 | Accuracy: 0.56
[Training] Itteration/Batch: 375/587: Loss: 0.55 | Accuracy: 0.88
[Training] Itteration/Batch: 400/587: Loss: 0.82 | Accuracy: 0.62
[Training] Itteration/Batch: 425/587: Loss: 0.56 | Accuracy: 0.69
[Training] Itteration/Batch: 450/587: Loss: 0.71 | Accuracy: 0.56
[Training] Itteration/Batch: 475/587: Loss: 0.81 | Accuracy: 0.50
[Training] Itteration/Batch: 500/587: Loss: 0.67 | Accuracy: 0.75
[Training] Itteration/Batch: 525/587: Loss: 0.54 | Accuracy: 0.75
[Training] Itteration/Batch: 550/587: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 575/587: Loss: 0.68 | Accuracy: 0.69

Epoch 1: Val Bin. F1 Majority 0.1315789520740509 | Val Macro F1 Majority 0.47799015783472365 |             Val Bin F1 Individual 0.16567766666412354 | Val Macro F1 Individual 0.49624114802743086 |             Val Accuracy Majority 0.7078722715377808 | Val Accuracy Individual 0.7131549119949341 | Training Loss:0.6627193093299866 |             Val Loss 0.6562650799751282 | Train Runtime Millis 67977.04711700499 | Val Runtime Millis 15678.512282000156

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/587: Loss: 0.53 | Accuracy: 0.81
[Training] Itteration/Batch:  25/587: Loss: 0.57 | Accuracy: 0.81
[Training] Itteration/Batch:  50/587: Loss: 0.52 | Accuracy: 0.88
[Training] Itteration/Batch:  75/587: Loss: 0.66 | Accuracy: 0.75
[Training] Itteration/Batch: 100/587: Loss: 0.79 | Accuracy: 0.56
[Training] Itteration/Batch: 125/587: Loss: 0.66 | Accuracy: 0.62
[Training] Itteration/Batch: 150/587: Loss: 0.60 | Accuracy: 0.75
[Training] Itteration/Batch: 175/587: Loss: 0.61 | Accuracy: 0.56
