______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/807: Loss: 0.41 | Accuracy: 1.00
[Training] Itteration/Batch:  25/807: Loss: 0.37 | Accuracy: 1.00
[Training] Itteration/Batch:  50/807: Loss: 0.37 | Accuracy: 1.00
[Training] Itteration/Batch:  75/807: Loss: 0.89 | Accuracy: 0.94
[Training] Itteration/Batch: 100/807: Loss: 0.33 | Accuracy: 1.00
[Training] Itteration/Batch: 125/807: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 150/807: Loss: 1.36 | Accuracy: 0.88
[Training] Itteration/Batch: 175/807: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 200/807: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 225/807: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 250/807: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 275/807: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 300/807: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 325/807: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 350/807: Loss: 0.99 | Accuracy: 0.94
[Training] Itteration/Batch: 375/807: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 400/807: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 425/807: Loss: 0.33 | Accuracy: 0.94
[Training] Itteration/Batch: 450/807: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 475/807: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 500/807: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 525/807: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 550/807: Loss: 2.30 | Accuracy: 0.81
[Training] Itteration/Batch: 575/807: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 600/807: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 625/807: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 650/807: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 675/807: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 700/807: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 725/807: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 750/807: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 775/807: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 800/807: Loss: 0.32 | Accuracy: 0.88

Epoch 1: Val Bin. F1 Majority 0.46382978558540344 | Val Macro F1 Majority 0.7205849772425945 |             Val Bin F1 Individual 0.38463693857192993 | Val Macro F1 Individual 0.677737438891403 |             Val Accuracy Majority 0.9565179944038391 | Val Accuracy Individual 0.9443147778511047 | Training Loss:0.38284218311309814 |             Val Loss 0.26349079608917236 | Train Runtime Millis 54633.63391600433 | Val Runtime Millis 23140.025088003313

______________________________	 Running Epoch 2 of 10 	______________________________
