,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
47,GE'surprise-uid,GE,uid,57970,80754,50,0.21684210526315795,0.5916884149921403,0.21621621621621623,0.5899903359427485,0.9358122681390734,0.9307313106672765,2105.8871204033494,0.026077805686447103,0.03632718855275745,0.22795709288746716,,223631.79414113984,38,4,,0
48,GE'anger-comp,GE,comp,57970,10616,50,0.08059701492537313,0.4166037283462207,0.08757819481680071,0.41789513933195155,0.610126582278481,0.605334364128334,356.81140730157495,0.03361072035621467,0.006155104490280748,0.39191983855829854,,48521.347909234464,8,6,,0
49,GE'anger-compUid,GE,compUid,57970,10616,50,0.04444444444444445,0.5008999081726354,0.03896103896103896,0.4970245210989698,0.9183544303797468,0.9141863161963665,421.6709955006081,0.03972032738325246,0.007273951966544905,0.3956583751319285,,50483.235533010884,8,6,,0
50,GE'anger-sbertbase,GE,sbertbase,57970,81592,50,0.26755852842809363,0.6138574958159754,0.2651284283848498,0.6098277577392043,0.9244241221637477,0.9143538484956112,2675.148886628449,0.03278690173826416,0.04614712586904345,0.18577264788252745,,194731.73766070977,56,6,,0
51,GE'anger-uid,GE,uid,57970,81592,50,0.281437125748503,0.6187465771560422,0.2817733990147783,0.6161785203883425,0.9171771201794495,0.9075295550256228,2790.7472518098075,0.034203687270931066,0.04814123256528907,0.20412214420779803,,212120.4254591139,56,6,,0
52,GE'disgust-comp,GE,comp,57970,10619,50,0.028776978417266185,0.49179056486983164,0.041431261770244816,0.4946691668589224,0.9136276391554703,0.9011842360706659,437.3072289978154,0.04118158291720646,0.007543681714642322,0.3680236766176486,,47582.12239097338,9,6,,0
53,GE'disgust-compUid,GE,compUid,57970,10619,50,0.0,0.4898825065274151,0.0373134328358209,0.505800427799214,0.9603326935380678,0.9499126383226558,481.4011527982075,0.045333944137697285,0.008304315211285277,0.3930434478663666,,50772.919188893866,9,6,,0
54,GE'disgust-sbertbase,GE,sbertbase,57970,81719,50,0.18203033838973162,0.5753152811769487,0.19360465116279071,0.5784066121672464,0.9395220429643689,0.9296278444404983,2553.364262683317,0.031245662118764513,0.0440463043416132,0.18579037058082357,,191776.89425996505,57,6,,0
55,GE'disgust-uid,GE,uid,57970,81719,50,0.23060796645702306,0.6072220629466353,0.21097445600756856,0.5946170961024235,0.9683375032352688,0.9576853801466298,2829.035648498393,0.03461906837453215,0.048801718966679196,0.20164660779137042,,208550.93784001656,57,6,,0
56,GE'fear-comp,GE,comp,57970,10596,50,0.021798365122615806,0.36181280382376635,0.02655935613682093,0.36012025043766466,0.5429662635264163,0.5340011558466576,358.72198680081055,0.033854472140506846,0.0061880625634088415,0.39698088075690974,,49831.01002701005,8,6,,0
