,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
39,GE'joy-uid,GE,uid,39376,56931,8,0.4665226781857451,0.7166193770931419,0.4421768707482993,0.7058595376120548,0.9373414510400812,0.9422382671480144,34526.71873608488,0.6064660507646954,0.8768467781411234,0.11001073343534157,,412320.6625478924,,,,0
40,GE'sadness-comp,GE,comp,39376,56931,8,0.40524433849821223,0.6859186812662448,0.3894273127753304,0.678728972160143,0.9367393509127789,0.939242503945292,33351.57181859977,0.585824450977495,0.8470025350111684,0.12032561957984143,,409270.9346079973,,,,0
41,GE'sadness-compUid,GE,compUid,39376,56931,8,0.40320962888666,0.6814749003760725,0.38037735849056603,0.6710841043860658,0.9245689655172413,0.9280203401718394,40799.485554700004,0.7166479695543729,1.036151095964547,0.12136421667281515,,484031.5213040012,,,,0
42,GE'sadness-sbertbase,GE,sbertbase,39376,56931,8,0.40963855421686746,0.6918494518040399,0.4008958566629339,0.6882439044252668,0.9503042596348884,0.9530948623531474,31514.51783759985,0.5535563724087027,0.8003483806785822,0.09831030689255246,,375203.37398699485,,,,0
43,GE'sadness-uid,GE,uid,39376,56931,8,0.4463768115942029,0.7105276607354549,0.43701226309921964,0.7069843428204289,0.9515720081135902,0.9557250569875504,36896.472024200186,0.6480910580211166,0.9370294601838731,0.12571154346313837,,447729.89629400126,,,,0
44,GE'surprise-comp,GE,comp,39376,56931,8,0.44768856447688565,0.7164621684173046,0.4256880733944954,0.7058062168474478,0.9712403395413658,0.9725221666227724,37986.586490200716,0.6672390523651563,0.9647142038348414,0.11714704776310365,,453317.7591280182,,,,0
45,GE'surprise-compUid,GE,compUid,39376,56931,8,0.4481054365733113,0.7130177357449863,0.4069478908188585,0.692598444863379,0.9575573292791081,0.9580370467913265,34838.813245700294,0.6119480291177091,0.8847727866136808,0.11537470984526176,,420679.45218001114,,,,0
46,GE'surprise-sbertbase,GE,sbertbase,39376,56931,8,0.45528455284552843,0.7188806705642576,0.42442748091603055,0.7036947365261672,0.9660458634232865,0.9669036959002721,32164.048162894323,0.5649654522649229,0.8168439700044271,0.1096728073598069,,390705.25198988616,,,,0
47,GE'surprise-uid,GE,uid,39376,56931,8,0.46909090909090906,0.7249628869424091,0.4409672830725463,0.7115837819411828,0.9630051944761181,0.9654990782196471,34629.64288260009,0.6082739260262439,0.8794606583350287,0.11016057299538264,,415509.4203210019,,,,0
48,GE'anger-comp,GE,comp,42686,67520,10,0.35,0.6573304089954282,0.33855799373040757,0.6529742290729157,0.9329661314895114,0.9378452021503793,38175.31713210001,0.5653927300370263,0.8943287525675868,0.10624427298874434,,460781.8395140002,,,,0
49,GE'anger-compUid,GE,compUid,42686,67520,10,0.3894736842105263,0.672885780947408,0.36128236744759556,0.6603560960044995,0.9184343138403844,0.9237057220708447,44116.075690800004,0.6533778982642181,1.0335022183104532,0.11625837362707313,,527709.3579579997,,,,0
50,GE'anger-sbertbase,GE,sbertbase,42686,67520,10,0.36417322834645666,0.6619620035813281,0.35113484646194926,0.6566274388194391,0.9242939177311613,0.9284188820973562,37926.99130330584,0.5617149185916149,0.8885112520101636,0.09888808429780843,,452777.9358969419,,,,0
51,GE'anger-uid,GE,uid,42686,67520,10,0.42763772175536885,0.6946566226782471,0.3878080415045395,0.6754780369921198,0.9281612562990742,0.930480889608955,41716.19150830011,0.617834589874113,0.977280408290777,0.09907838683352807,,491296.9012499989,,,,0
52,GE'disgust-comp,GE,comp,42686,67520,10,0.3647798742138365,0.670107315192775,0.35087719298245607,0.6640452169685183,0.9526987472192952,0.9559720362933214,39806.25755919973,0.5895476534241666,0.9325366058941978,0.11872832797392423,,486188.4638729898,,,,0
53,GE'disgust-compUid,GE,compUid,42686,67520,10,0.38636363636363635,0.6765172088743252,0.3756345177664974,0.6734648668179044,0.9367755532139094,0.9451137884872824,43815.29741080012,0.6489232436433667,1.0264559202267751,0.12075602337380527,,527910.8729179933,,,,0
54,GE'disgust-sbertbase,GE,sbertbase,42686,67520,10,0.3696682464454977,0.6727057263597176,0.3545150501672241,0.666120768014945,0.9532841587636108,0.9569388665774208,39789.157816095394,0.5892943989350621,0.9321360121842148,0.10671687495698141,,477480.06471490953,,,,0
55,GE'disgust-uid,GE,uid,42686,67520,10,0.42152466367713,0.6989728966347631,0.40914285714285714,0.6946356173710595,0.9546891464699684,0.9615499033169715,41298.44252910116,0.6116475493054081,0.9674938511245176,0.10144755315445655,,488783.60168193467,,,,0
56,GE'fear-comp,GE,comp,42686,67520,10,0.37837837837837834,0.6794634431459368,0.3307291666666667,0.6555034828805668,0.9622774133083412,0.9616846813268729,39707.20656730009,0.5880806659848947,0.9302161497282503,0.11702968685426371,,484042.6384580005,,,,0
57,GE'fear-compUid,GE,compUid,42686,67520,10,0.5059523809523808,0.7480168214513339,0.4682713347921226,0.7295286829801815,0.9805529522024368,0.9818859485650392,43535.26807839971,0.6447758897867256,1.0198957053460083,0.11518281744667679,,521101.2422089934,,,,0
58,GE'fear-sbertbase,GE,sbertbase,42686,67520,10,0.45121951219512196,0.7202346963746752,0.42194092827004226,0.70577240676668,0.978912839737582,0.9795751024972046,38233.1347099971,0.5662490330272083,0.8956832382982032,0.10807477771471447,,462539.9620309472,,,,0
59,GE'fear-uid,GE,uid,42686,67520,10,0.503030303030303,0.7466172898498785,0.4727272727272727,0.731968031968032,0.9807872539831303,0.9827059262020127,42125.50117109986,0.6238966405672373,0.9868692585648657,0.11554345942683686,,507187.54425299907,,,,0
60,GE'joy-comp,GE,comp,42686,67520,10,0.4287548138639281,0.700729612047587,0.40808823529411764,0.6915129843967475,0.9478983725559068,0.9519115890083633,40147.08754240001,0.5945954908530807,0.9405211906105049,0.11668044773993698,,488108.4483640061,,,,0
61,GE'joy-compUid,GE,compUid,42686,67520,10,0.4722792607802875,0.7201848253243379,0.4294205052005944,0.6996147262224373,0.9398196932443508,0.942652329749104,42034.749723000095,0.6225525729117313,0.9847432348545213,0.1035848415254687,,497635.69635799836,,,,0
62,GE'joy-sbertbase,GE,sbertbase,42686,67520,10,0.40418848167539273,0.6844530180436244,0.3719912472647703,0.6690554748896157,0.9333801662568786,0.9357078853046595,38840.02559560004,0.5752373459063987,0.9099008010963792,0.10339071568720379,,465553.95411800034,,,,0
63,GE'joy-uid,GE,uid,42686,67520,10,0.4746772591857001,0.7208845082864737,0.4324702589223233,0.7002422286526426,0.9380634586114038,0.9394414575866189,41760.272373305634,0.6184874462871095,0.9783130856324236,0.10573441459433455,,496350.78684514156,,,,0
64,GE'sadness-comp,GE,comp,42686,67520,10,0.4021592442645074,0.6875363631900342,0.37300177619893427,0.6728778562995288,0.9481750116986429,0.947777202455803,38756.597586099815,0.5740017415002935,0.9079463427376614,0.11849028626481468,,475710.653735001,,,,0
65,GE'sadness-compUid,GE,compUid,42686,67520,10,0.41818181818181815,0.6953704631764168,0.39588688946015427,0.6843181499985245,0.9475900795507721,0.9478511724239959,41787.59257829515,0.6188920701761723,0.9789531129244987,0.12157028272206745,,506230.5060569197,,,,0
66,GE'sadness-sbertbase,GE,sbertbase,42686,67520,10,0.4081632653061224,0.6917111268639082,0.3717328170377542,0.6733880389745587,0.9525035095928872,0.951993490642799,36784.04560409981,0.54478740527399,0.8617355949046481,0.09980428499559463,,442176.659054021,,,,0
67,GE'sadness-uid,GE,uid,42686,67520,10,0.4046242774566475,0.6897542260241053,0.3812316715542522,0.6784497777336896,0.9518015910154423,0.9531770101338857,43128.35217380007,0.6387492916735793,1.0103629333692563,0.12124356370260835,,521480.3861500022,,,,0
68,GE'surprise-comp,GE,comp,42686,67520,10,0.46215139442231074,0.7229323747355854,0.41795231416549794,0.7010457156533586,0.968384074941452,0.9691197261701019,38020.425137114944,0.5630987135236218,0.8907001156612225,0.1056144512691924,,457726.9481521216,,,,0
69,GE'surprise-compUid,GE,compUid,42686,67520,10,0.4506578947368421,0.7151905306612817,0.3941441441441441,0.6867219374048923,0.9608899297423887,0.9599672594687104,41998.69007850066,0.6220185141958036,0.983898469720767,0.10554632371887664,,498576.32015895797,,,,0
70,GE'surprise-sbertbase,GE,sbertbase,42686,67520,10,0.450281425891182,0.71628714432288,0.39999999999999997,0.6911521372759307,0.9656908665105386,0.965622442145993,38784.02416838799,0.5744079408825234,0.908588862118446,0.1072317711629362,,467619.7371711023,,,,0
71,GE'surprise-uid,GE,uid,42686,67520,10,0.4719864176570458,0.7265638231029756,0.4189349112426035,0.7000371172046767,0.9635831381733021,0.9634645434928194,41674.80409250002,0.6172216245927136,0.9763108300730923,0.10075563356338887,,490130.970567001,,,,0
72,GE'anger-comp,GE,comp,46126,77562,12,0.36482939632545935,0.6687036500040895,0.33759124087591247,0.6565742212055813,0.947425592005214,0.9528540814338593,44193.14079838805,0.5697782522161374,0.9580961019465821,0.10389685340262847,,530147.5739100715,,,,0
73,GE'anger-compUid,GE,compUid,46126,77562,12,0.4150298889837746,0.6876495074522724,0.3709004174120453,0.6673361329531295,0.9255920052139909,0.9314890577310215,50363.852393600006,0.6493366905649675,1.091875566786628,0.11018617760243402,,597875.017916,,,,0
74,GE'anger-sbertbase,GE,sbertbase,46126,77562,12,0.39562624254473167,0.6803478794017465,0.3668005354752342,0.6672591265964759,0.9339561155767977,0.9385674394441198,43015.43936759699,0.5545942519222943,0.9325638331439317,0.09435126624384979,,510730.2011970314,,,,0
