______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 0.63 | Accuracy: 0.62
[Training] Itteration/Batch:  25/584: Loss: 1.04 | Accuracy: 0.75
[Training] Itteration/Batch:  50/584: Loss: 0.84 | Accuracy: 0.81
[Training] Itteration/Batch:  75/584: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 100/584: Loss: 1.11 | Accuracy: 0.81
[Training] Itteration/Batch: 125/584: Loss: 0.69 | Accuracy: 0.88
[Training] Itteration/Batch: 150/584: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 175/584: Loss: 0.38 | Accuracy: 0.94
[Training] Itteration/Batch: 200/584: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch: 225/584: Loss: 0.56 | Accuracy: 0.81
[Training] Itteration/Batch: 250/584: Loss: 0.41 | Accuracy: 0.88
[Training] Itteration/Batch: 275/584: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 300/584: Loss: 0.45 | Accuracy: 0.81
[Training] Itteration/Batch: 325/584: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 350/584: Loss: 0.51 | Accuracy: 0.75
[Training] Itteration/Batch: 375/584: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 400/584: Loss: 0.91 | Accuracy: 0.75
[Training] Itteration/Batch: 425/584: Loss: 1.14 | Accuracy: 0.81
[Training] Itteration/Batch: 450/584: Loss: 0.82 | Accuracy: 0.81
[Training] Itteration/Batch: 475/584: Loss: 0.60 | Accuracy: 0.81
[Training] Itteration/Batch: 500/584: Loss: 0.43 | Accuracy: 0.81
[Training] Itteration/Batch: 525/584: Loss: 0.31 | Accuracy: 0.81
[Training] Itteration/Batch: 550/584: Loss: 0.79 | Accuracy: 0.81
[Training] Itteration/Batch: 575/584: Loss: 0.51 | Accuracy: 0.88

Epoch 1: Val Bin. F1 Majority 0.4675118923187256 | Val Macro F1 Majority 0.6994842171215087 |             Val Bin F1 Individual 0.4126315712928772 | Val Macro F1 Individual 0.6616789636479652 |             Val Accuracy Majority 0.8785468935966492 | Val Accuracy Individual 0.8450095653533936 | Training Loss:0.49568265676498413 |             Val Loss 0.39436450600624084 | Train Runtime Millis 37776.38819196727 | Val Runtime Millis 10458.083128090948

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/584: Loss: 0.35 | Accuracy: 0.81
[Training] Itteration/Batch:  25/584: Loss: 0.66 | Accuracy: 0.88
[Training] Itteration/Batch:  50/584: Loss: 0.62 | Accuracy: 0.88
[Training] Itteration/Batch:  75/584: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch: 100/584: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 125/584: Loss: 0.29 | Accuracy: 0.94
[Training] Itteration/Batch: 150/584: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 175/584: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch: 200/584: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 225/584: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 250/584: Loss: 0.27 | Accuracy: 0.75
[Training] Itteration/Batch: 275/584: Loss: 0.41 | Accuracy: 0.88
[Training] Itteration/Batch: 300/584: Loss: 0.30 | Accuracy: 0.81
[Training] Itteration/Batch: 325/584: Loss: 0.58 | Accuracy: 0.81
[Training] Itteration/Batch: 350/584: Loss: 0.35 | Accuracy: 0.94
[Training] Itteration/Batch: 375/584: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch: 400/584: Loss: 0.68 | Accuracy: 0.81
[Training] Itteration/Batch: 425/584: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 450/584: Loss: 0.67 | Accuracy: 0.81
[Training] Itteration/Batch: 475/584: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 500/584: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 525/584: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 550/584: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 575/584: Loss: 0.11 | Accuracy: 1.00

