______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/520: Loss: 1.88 | Accuracy: 0.60
[Training] Itteration/Batch:  25/520: Loss: 2.20 | Accuracy: 0.66
[Training] Itteration/Batch:  50/520: Loss: 2.02 | Accuracy: 0.77
[Training] Itteration/Batch:  75/520: Loss: 2.12 | Accuracy: 0.77
[Training] Itteration/Batch: 100/520: Loss: 1.97 | Accuracy: 0.77
[Training] Itteration/Batch: 125/520: Loss: 2.07 | Accuracy: 0.81
[Training] Itteration/Batch: 150/520: Loss: 1.82 | Accuracy: 0.90
[Training] Itteration/Batch: 175/520: Loss: 1.27 | Accuracy: 0.89
[Training] Itteration/Batch: 200/520: Loss: 1.08 | Accuracy: 0.98
[Training] Itteration/Batch: 225/520: Loss: 1.21 | Accuracy: 0.88
[Training] Itteration/Batch: 250/520: Loss: 0.78 | Accuracy: 1.00
[Training] Itteration/Batch: 275/520: Loss: 2.33 | Accuracy: 0.76
[Training] Itteration/Batch: 300/520: Loss: 1.05 | Accuracy: 0.93
[Training] Itteration/Batch: 325/520: Loss: 1.53 | Accuracy: 0.87
[Training] Itteration/Batch: 350/520: Loss: 1.41 | Accuracy: 0.85
[Training] Itteration/Batch: 375/520: Loss: 1.39 | Accuracy: 0.76
[Training] Itteration/Batch: 400/520: Loss: 1.08 | Accuracy: 0.91
[Training] Itteration/Batch: 425/520: Loss: 0.77 | Accuracy: 0.90
[Training] Itteration/Batch: 450/520: Loss: 2.11 | Accuracy: 0.77
[Training] Itteration/Batch: 475/520: Loss: 1.37 | Accuracy: 0.79
[Training] Itteration/Batch: 500/520: Loss: 2.36 | Accuracy: 0.78

Epoch 1: Val Bin. F1 Majority 0.4612644612789154 | Val Macro F1 Majority 0.7002088216278917 |             Val Bin F1 Individual 0.44105690717697144 | Val Macro F1 Individual 0.6818858641231673 |             Val Accuracy Majority 0.890656054019928 | Val Accuracy Individual 0.8642058968544006 | Training Loss:1.5910488367080688 |             Val Loss 1.3921127319335938 | Train Runtime Millis 40173.57421014458 | Val Runtime Millis 13769.946892978624

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/520: Loss: 1.10 | Accuracy: 0.87
[Training] Itteration/Batch:  25/520: Loss: 1.98 | Accuracy: 0.81
[Training] Itteration/Batch:  50/520: Loss: 1.06 | Accuracy: 0.88
[Training] Itteration/Batch:  75/520: Loss: 0.67 | Accuracy: 0.97
[Training] Itteration/Batch: 100/520: Loss: 1.08 | Accuracy: 0.85
[Training] Itteration/Batch: 125/520: Loss: 0.86 | Accuracy: 0.98
[Training] Itteration/Batch: 150/520: Loss: 1.60 | Accuracy: 0.89
[Training] Itteration/Batch: 175/520: Loss: 2.16 | Accuracy: 0.85
[Training] Itteration/Batch: 200/520: Loss: 0.74 | Accuracy: 0.96
[Training] Itteration/Batch: 225/520: Loss: 0.86 | Accuracy: 0.98
[Training] Itteration/Batch: 250/520: Loss: 1.72 | Accuracy: 0.78
[Training] Itteration/Batch: 275/520: Loss: 1.21 | Accuracy: 0.88
[Training] Itteration/Batch: 300/520: Loss: 0.92 | Accuracy: 0.93
[Training] Itteration/Batch: 325/520: Loss: 0.64 | Accuracy: 0.98
[Training] Itteration/Batch: 350/520: Loss: 1.19 | Accuracy: 0.89
[Training] Itteration/Batch: 375/520: Loss: 1.41 | Accuracy: 0.82
[Training] Itteration/Batch: 400/520: Loss: 1.02 | Accuracy: 0.84
[Training] Itteration/Batch: 425/520: Loss: 0.87 | Accuracy: 0.89
[Training] Itteration/Batch: 450/520: Loss: 1.36 | Accuracy: 0.89
[Training] Itteration/Batch: 475/520: Loss: 1.78 | Accuracy: 0.70
[Training] Itteration/Batch: 500/520: Loss: 1.54 | Accuracy: 0.86

Epoch 2: Val Bin. F1 Majority 0.39180538058280945 | Val Macro F1 Majority 0.6142220743929356 |             Val Bin F1 Individual 0.43936777114868164 | Val Macro F1 Individual 0.6348328456627139 |             Val Accuracy Majority 0.7424543499946594 | Val Accuracy Individual 0.7394605278968811 | Training Loss:1.1957125663757324 |             Val Loss 1.4782030582427979 | Train Runtime Millis 40529.62888684124 | Val Runtime Millis 13779.484703904018

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/520: Loss: 1.20 | Accuracy: 0.77
[Training] Itteration/Batch:  25/520: Loss: 0.97 | Accuracy: 0.95
[Training] Itteration/Batch:  50/520: Loss: 0.60 | Accuracy: 0.96
[Training] Itteration/Batch:  75/520: Loss: 1.07 | Accuracy: 0.89
[Training] Itteration/Batch: 100/520: Loss: 0.76 | Accuracy: 0.83
[Training] Itteration/Batch: 125/520: Loss: 1.47 | Accuracy: 0.87
[Training] Itteration/Batch: 150/520: Loss: 1.10 | Accuracy: 0.84
[Training] Itteration/Batch: 175/520: Loss: 1.16 | Accuracy: 0.80
[Training] Itteration/Batch: 200/520: Loss: 1.43 | Accuracy: 0.87
[Training] Itteration/Batch: 225/520: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 250/520: Loss: 0.75 | Accuracy: 0.93
[Training] Itteration/Batch: 275/520: Loss: 0.90 | Accuracy: 0.91
[Training] Itteration/Batch: 300/520: Loss: 0.89 | Accuracy: 0.89
[Training] Itteration/Batch: 325/520: Loss: 0.57 | Accuracy: 0.96
[Training] Itteration/Batch: 350/520: Loss: 0.65 | Accuracy: 0.93
[Training] Itteration/Batch: 375/520: Loss: 0.73 | Accuracy: 0.89
[Training] Itteration/Batch: 400/520: Loss: 0.39 | Accuracy: 0.98
[Training] Itteration/Batch: 425/520: Loss: 0.60 | Accuracy: 0.98
[Training] Itteration/Batch: 450/520: Loss: 1.49 | Accuracy: 0.93
[Training] Itteration/Batch: 475/520: Loss: 1.50 | Accuracy: 0.85
