______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/371: Loss: 0.74 | Accuracy: 0.38
[Training] Itteration/Batch:  25/371: Loss: 0.52 | Accuracy: 0.94
[Training] Itteration/Batch:  50/371: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch:  75/371: Loss: 0.77 | Accuracy: 0.56
[Training] Itteration/Batch: 100/371: Loss: 0.58 | Accuracy: 0.81
[Training] Itteration/Batch: 125/371: Loss: 0.68 | Accuracy: 0.69
[Training] Itteration/Batch: 150/371: Loss: 0.81 | Accuracy: 0.56
[Training] Itteration/Batch: 175/371: Loss: 0.77 | Accuracy: 0.56
[Training] Itteration/Batch: 200/371: Loss: 0.55 | Accuracy: 0.88
[Training] Itteration/Batch: 225/371: Loss: 0.74 | Accuracy: 0.62
[Training] Itteration/Batch: 250/371: Loss: 0.62 | Accuracy: 0.69
[Training] Itteration/Batch: 275/371: Loss: 0.70 | Accuracy: 0.69
[Training] Itteration/Batch: 300/371: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 325/371: Loss: 0.85 | Accuracy: 0.56
[Training] Itteration/Batch: 350/371: Loss: 0.65 | Accuracy: 0.69

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4102720880464689 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.4093711467324291 |             Val Accuracy Majority 0.6956972479820251 | Val Accuracy Individual 0.6931106448173523 | Training Loss:0.6736039519309998 |             Val Loss 0.6647699475288391 | Train Runtime Millis 26889.75140399998 | Val Runtime Millis 4173.138268000912

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/371: Loss: 0.70 | Accuracy: 0.62
[Training] Itteration/Batch:  25/371: Loss: 0.83 | Accuracy: 0.56
[Training] Itteration/Batch:  50/371: Loss: 0.72 | Accuracy: 0.62
[Training] Itteration/Batch:  75/371: Loss: 0.61 | Accuracy: 0.62
[Training] Itteration/Batch: 100/371: Loss: 0.73 | Accuracy: 0.62
[Training] Itteration/Batch: 125/371: Loss: 0.65 | Accuracy: 0.69
[Training] Itteration/Batch: 150/371: Loss: 0.72 | Accuracy: 0.56
[Training] Itteration/Batch: 175/371: Loss: 0.42 | Accuracy: 0.94
[Training] Itteration/Batch: 200/371: Loss: 0.64 | Accuracy: 0.62
[Training] Itteration/Batch: 225/371: Loss: 0.65 | Accuracy: 0.62
[Training] Itteration/Batch: 250/371: Loss: 0.54 | Accuracy: 0.81
[Training] Itteration/Batch: 275/371: Loss: 0.51 | Accuracy: 0.69
[Training] Itteration/Batch: 300/371: Loss: 0.42 | Accuracy: 0.88
[Training] Itteration/Batch: 325/371: Loss: 0.70 | Accuracy: 0.69
[Training] Itteration/Batch: 350/371: Loss: 0.58 | Accuracy: 0.81

Epoch 2: Val Bin. F1 Majority 0.31041666865348816 | Val Macro F1 Majority 0.5409916321601105 |             Val Bin F1 Individual 0.3437967002391815 | Val Macro F1 Individual 0.5554939010969121 |             Val Accuracy Majority 0.6568170189857483 | Val Accuracy Individual 0.656315267086029 | Training Loss:0.6397216320037842 |             Val Loss 0.6746532917022705 | Train Runtime Millis 26088.58983500977 | Val Runtime Millis 4173.871125996811

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/371: Loss: 0.46 | Accuracy: 0.75
[Training] Itteration/Batch:  25/371: Loss: 0.48 | Accuracy: 0.81
[Training] Itteration/Batch:  50/371: Loss: 0.53 | Accuracy: 0.81
[Training] Itteration/Batch:  75/371: Loss: 0.92 | Accuracy: 0.62
[Training] Itteration/Batch: 100/371: Loss: 0.58 | Accuracy: 0.75
[Training] Itteration/Batch: 125/371: Loss: 0.38 | Accuracy: 0.88
[Training] Itteration/Batch: 150/371: Loss: 0.42 | Accuracy: 0.81
[Training] Itteration/Batch: 175/371: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 200/371: Loss: 0.74 | Accuracy: 0.56
[Training] Itteration/Batch: 225/371: Loss: 0.58 | Accuracy: 0.75
[Training] Itteration/Batch: 250/371: Loss: 0.48 | Accuracy: 0.75
[Training] Itteration/Batch: 275/371: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 300/371: Loss: 0.71 | Accuracy: 0.75
[Training] Itteration/Batch: 325/371: Loss: 0.72 | Accuracy: 0.56
[Training] Itteration/Batch: 350/371: Loss: 0.40 | Accuracy: 0.88

Epoch 3: Val Bin. F1 Majority 0.3067357540130615 | Val Macro F1 Majority 0.537743955841239 |             Val Bin F1 Individual 0.3296482264995575 | Val Macro F1 Individual 0.5472703666375586 |             Val Accuracy Majority 0.653188169002533 | Val Accuracy Individual 0.6518788933753967 | Training Loss:0.5168497562408447 |             Val Loss 0.8095729351043701 | Train Runtime Millis 26108.75228999066 | Val Runtime Millis 4167.565587995341

