______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/684: Loss: 4.00 | Accuracy: 0.48
[Training] Itteration/Batch:  25/684: Loss: 4.19 | Accuracy: 0.57
[Training] Itteration/Batch:  50/684: Loss: 6.55 | Accuracy: 0.56
[Training] Itteration/Batch:  75/684: Loss: 4.33 | Accuracy: 0.65
[Training] Itteration/Batch: 100/684: Loss: 2.42 | Accuracy: 0.61
[Training] Itteration/Batch: 125/684: Loss: 1.48 | Accuracy: 0.53
[Training] Itteration/Batch: 150/684: Loss: 4.16 | Accuracy: 0.53
[Training] Itteration/Batch: 175/684: Loss: 5.39 | Accuracy: 0.50
[Training] Itteration/Batch: 200/684: Loss: 8.59 | Accuracy: 0.58
[Training] Itteration/Batch: 225/684: Loss: 3.78 | Accuracy: 0.56
[Training] Itteration/Batch: 250/684: Loss: 3.14 | Accuracy: 0.60
[Training] Itteration/Batch: 275/684: Loss: 2.24 | Accuracy: 0.63
[Training] Itteration/Batch: 300/684: Loss: 2.56 | Accuracy: 0.59
[Training] Itteration/Batch: 325/684: Loss: 7.66 | Accuracy: 0.57
[Training] Itteration/Batch: 350/684: Loss: 2.04 | Accuracy: 0.69
[Training] Itteration/Batch: 375/684: Loss: 5.72 | Accuracy: 0.52
[Training] Itteration/Batch: 400/684: Loss: 9.89 | Accuracy: 0.57
[Training] Itteration/Batch: 425/684: Loss: 3.13 | Accuracy: 0.56
[Training] Itteration/Batch: 450/684: Loss: 1.99 | Accuracy: 0.52
[Training] Itteration/Batch: 475/684: Loss: 3.24 | Accuracy: 0.65
[Training] Itteration/Batch: 500/684: Loss: 3.50 | Accuracy: 0.68
[Training] Itteration/Batch: 525/684: Loss: 5.56 | Accuracy: 0.67
[Training] Itteration/Batch: 550/684: Loss: 10.15 | Accuracy: 0.46
[Training] Itteration/Batch: 575/684: Loss: 3.05 | Accuracy: 0.64
[Training] Itteration/Batch: 600/684: Loss: 4.04 | Accuracy: 0.66
[Training] Itteration/Batch: 625/684: Loss: 1.07 | Accuracy: 0.73
[Training] Itteration/Batch: 650/684: Loss: 3.20 | Accuracy: 0.65
[Training] Itteration/Batch: 675/684: Loss: 6.99 | Accuracy: 0.69

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4178104053622726 |             Val Bin F1 Individual 0.33803680539131165 | Val Macro F1 Individual 0.5384915797703719 |             Val Accuracy Majority 0.7176535129547119 | Val Accuracy Individual 0.6255584955215454 | Training Loss:4.1040825843811035 |             Val Loss 4.365175247192383 | Train Runtime Millis 1091357.8286390111 | Val Runtime Millis 247169.62630901253

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/684: Loss: 7.31 | Accuracy: 0.65
[Training] Itteration/Batch:  25/684: Loss: 6.13 | Accuracy: 0.59
[Training] Itteration/Batch:  50/684: Loss: 2.01 | Accuracy: 0.62
[Training] Itteration/Batch:  75/684: Loss: 3.07 | Accuracy: 0.60
[Training] Itteration/Batch: 100/684: Loss: 3.27 | Accuracy: 0.67
[Training] Itteration/Batch: 125/684: Loss: 1.65 | Accuracy: 0.75
[Training] Itteration/Batch: 150/684: Loss: 3.02 | Accuracy: 0.73
[Training] Itteration/Batch: 175/684: Loss: 2.54 | Accuracy: 0.65
[Training] Itteration/Batch: 200/684: Loss: 2.69 | Accuracy: 0.68
[Training] Itteration/Batch: 225/684: Loss: 2.38 | Accuracy: 0.67
[Training] Itteration/Batch: 250/684: Loss: 2.74 | Accuracy: 0.70
