______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 4.48 | Accuracy: 0.52
[Training] Itteration/Batch:  25/631: Loss: 4.33 | Accuracy: 0.57
[Training] Itteration/Batch:  50/631: Loss: 1.91 | Accuracy: 0.59
[Training] Itteration/Batch:  75/631: Loss: 2.45 | Accuracy: 0.45
[Training] Itteration/Batch: 100/631: Loss: 3.37 | Accuracy: 0.57
[Training] Itteration/Batch: 125/631: Loss: 4.18 | Accuracy: 0.64
[Training] Itteration/Batch: 150/631: Loss: 3.27 | Accuracy: 0.59
[Training] Itteration/Batch: 175/631: Loss: 2.67 | Accuracy: 0.57
[Training] Itteration/Batch: 200/631: Loss: 1.84 | Accuracy: 0.53
[Training] Itteration/Batch: 225/631: Loss: 8.46 | Accuracy: 0.62
[Training] Itteration/Batch: 250/631: Loss: 2.20 | Accuracy: 0.55
[Training] Itteration/Batch: 275/631: Loss: 3.00 | Accuracy: 0.59
[Training] Itteration/Batch: 300/631: Loss: 1.49 | Accuracy: 0.64
[Training] Itteration/Batch: 325/631: Loss: 3.28 | Accuracy: 0.59
[Training] Itteration/Batch: 350/631: Loss: 2.55 | Accuracy: 0.61
[Training] Itteration/Batch: 375/631: Loss: 1.44 | Accuracy: 0.61
[Training] Itteration/Batch: 400/631: Loss: 5.64 | Accuracy: 0.51
[Training] Itteration/Batch: 425/631: Loss: 4.76 | Accuracy: 0.61
[Training] Itteration/Batch: 450/631: Loss: 4.85 | Accuracy: 0.73
[Training] Itteration/Batch: 475/631: Loss: 3.22 | Accuracy: 0.46
[Training] Itteration/Batch: 500/631: Loss: 2.54 | Accuracy: 0.66
[Training] Itteration/Batch: 525/631: Loss: 2.01 | Accuracy: 0.78
[Training] Itteration/Batch: 550/631: Loss: 3.24 | Accuracy: 0.66
[Training] Itteration/Batch: 575/631: Loss: 1.62 | Accuracy: 0.65
[Training] Itteration/Batch: 600/631: Loss: 7.16 | Accuracy: 0.64
[Training] Itteration/Batch: 625/631: Loss: 2.75 | Accuracy: 0.82

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.415935295129926 |             Val Bin F1 Individual 0.3275047838687897 | Val Macro F1 Individual 0.5465123948879216 |             Val Accuracy Majority 0.7121390700340271 | Val Accuracy Individual 0.6522800922393799 | Training Loss:3.207956075668335 |             Val Loss 3.0408003330230713 | Train Runtime Millis 465896.6860759974 | Val Runtime Millis 106020.2322529949

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 3.98 | Accuracy: 0.73
[Training] Itteration/Batch:  25/631: Loss: 4.01 | Accuracy: 0.58
[Training] Itteration/Batch:  50/631: Loss: 3.20 | Accuracy: 0.65
[Training] Itteration/Batch:  75/631: Loss: 3.28 | Accuracy: 0.71
[Training] Itteration/Batch: 100/631: Loss: 3.87 | Accuracy: 0.59
[Training] Itteration/Batch: 125/631: Loss: 1.91 | Accuracy: 0.74
[Training] Itteration/Batch: 150/631: Loss: 3.05 | Accuracy: 0.62
[Training] Itteration/Batch: 175/631: Loss: 2.45 | Accuracy: 0.60
[Training] Itteration/Batch: 200/631: Loss: 4.23 | Accuracy: 0.69
[Training] Itteration/Batch: 225/631: Loss: 2.18 | Accuracy: 0.77
[Training] Itteration/Batch: 250/631: Loss: 1.43 | Accuracy: 0.80
[Training] Itteration/Batch: 275/631: Loss: 2.11 | Accuracy: 0.71
[Training] Itteration/Batch: 300/631: Loss: 3.17 | Accuracy: 0.78
[Training] Itteration/Batch: 325/631: Loss: 2.04 | Accuracy: 0.69
[Training] Itteration/Batch: 350/631: Loss: 4.28 | Accuracy: 0.68
[Training] Itteration/Batch: 375/631: Loss: 1.58 | Accuracy: 0.62
[Training] Itteration/Batch: 400/631: Loss: 1.93 | Accuracy: 0.80
[Training] Itteration/Batch: 425/631: Loss: 1.41 | Accuracy: 0.71
[Training] Itteration/Batch: 450/631: Loss: 4.02 | Accuracy: 0.67
[Training] Itteration/Batch: 475/631: Loss: 3.02 | Accuracy: 0.63
[Training] Itteration/Batch: 500/631: Loss: 2.08 | Accuracy: 0.51
[Training] Itteration/Batch: 525/631: Loss: 2.35 | Accuracy: 0.77
[Training] Itteration/Batch: 550/631: Loss: 2.85 | Accuracy: 0.78
[Training] Itteration/Batch: 575/631: Loss: 4.12 | Accuracy: 0.73
[Training] Itteration/Batch: 600/631: Loss: 2.36 | Accuracy: 0.66
[Training] Itteration/Batch: 625/631: Loss: 3.06 | Accuracy: 0.62

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.415935295129926 |             Val Bin F1 Individual 0.2911580801010132 | Val Macro F1 Individual 0.544637884861099 |             Val Accuracy Majority 0.7121390700340271 | Val Accuracy Individual 0.6857388019561768 | Training Loss:3.153519868850708 |             Val Loss 3.0451343059539795 | Train Runtime Millis 465901.4491350099 | Val Runtime Millis 105524.25345301162

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 4.97 | Accuracy: 0.79
[Training] Itteration/Batch:  25/631: Loss: 3.15 | Accuracy: 0.65
[Training] Itteration/Batch:  50/631: Loss: 2.54 | Accuracy: 0.74
[Training] Itteration/Batch:  75/631: Loss: 1.77 | Accuracy: 0.70
[Training] Itteration/Batch: 100/631: Loss: 5.40 | Accuracy: 0.40
[Training] Itteration/Batch: 125/631: Loss: 2.69 | Accuracy: 0.66
[Training] Itteration/Batch: 150/631: Loss: 3.60 | Accuracy: 0.77
[Training] Itteration/Batch: 175/631: Loss: 3.77 | Accuracy: 0.85
[Training] Itteration/Batch: 200/631: Loss: 3.65 | Accuracy: 0.60
[Training] Itteration/Batch: 225/631: Loss: 1.49 | Accuracy: 0.83
[Training] Itteration/Batch: 250/631: Loss: 2.26 | Accuracy: 0.65
[Training] Itteration/Batch: 275/631: Loss: 5.53 | Accuracy: 0.41
[Training] Itteration/Batch: 300/631: Loss: 7.31 | Accuracy: 0.44
[Training] Itteration/Batch: 325/631: Loss: 2.42 | Accuracy: 0.75
[Training] Itteration/Batch: 350/631: Loss: 9.23 | Accuracy: 0.68
[Training] Itteration/Batch: 375/631: Loss: 1.32 | Accuracy: 0.81
[Training] Itteration/Batch: 400/631: Loss: 3.39 | Accuracy: 0.76
[Training] Itteration/Batch: 425/631: Loss: 1.48 | Accuracy: 0.68
[Training] Itteration/Batch: 450/631: Loss: 2.12 | Accuracy: 0.67
[Training] Itteration/Batch: 475/631: Loss: 2.15 | Accuracy: 0.94
[Training] Itteration/Batch: 500/631: Loss: 2.84 | Accuracy: 0.68
[Training] Itteration/Batch: 525/631: Loss: 3.32 | Accuracy: 0.73
[Training] Itteration/Batch: 550/631: Loss: 2.72 | Accuracy: 0.90
[Training] Itteration/Batch: 575/631: Loss: 4.43 | Accuracy: 0.81
[Training] Itteration/Batch: 600/631: Loss: 1.78 | Accuracy: 0.78
[Training] Itteration/Batch: 625/631: Loss: 4.69 | Accuracy: 0.70

Epoch 3: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.415935295129926 |             Val Bin F1 Individual 0.2836509048938751 | Val Macro F1 Individual 0.5438760380921723 |             Val Accuracy Majority 0.7121390700340271 | Val Accuracy Individual 0.6923381686210632 | Training Loss:3.111203908920288 |             Val Loss 3.001659870147705 | Train Runtime Millis 467071.6062230058 | Val Runtime Millis 105971.34517598897

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 2.36 | Accuracy: 0.75
[Training] Itteration/Batch:  25/631: Loss: 6.35 | Accuracy: 0.52
[Training] Itteration/Batch:  50/631: Loss: 3.21 | Accuracy: 0.76
[Training] Itteration/Batch:  75/631: Loss: 3.90 | Accuracy: 0.84
[Training] Itteration/Batch: 100/631: Loss: 1.60 | Accuracy: 0.81
[Training] Itteration/Batch: 125/631: Loss: 2.63 | Accuracy: 0.83
[Training] Itteration/Batch: 150/631: Loss: 7.95 | Accuracy: 0.47
[Training] Itteration/Batch: 175/631: Loss: 1.45 | Accuracy: 0.78
[Training] Itteration/Batch: 200/631: Loss: 2.80 | Accuracy: 0.56
[Training] Itteration/Batch: 225/631: Loss: 1.84 | Accuracy: 0.70
[Training] Itteration/Batch: 250/631: Loss: 2.03 | Accuracy: 0.64
[Training] Itteration/Batch: 275/631: Loss: 1.89 | Accuracy: 0.69
[Training] Itteration/Batch: 300/631: Loss: 2.67 | Accuracy: 0.66
[Training] Itteration/Batch: 325/631: Loss: 2.56 | Accuracy: 0.70
[Training] Itteration/Batch: 350/631: Loss: 3.67 | Accuracy: 0.85
[Training] Itteration/Batch: 375/631: Loss: 2.75 | Accuracy: 0.68
[Training] Itteration/Batch: 400/631: Loss: 3.27 | Accuracy: 0.54
[Training] Itteration/Batch: 425/631: Loss: 2.99 | Accuracy: 0.64
[Training] Itteration/Batch: 450/631: Loss: 3.23 | Accuracy: 0.73
[Training] Itteration/Batch: 475/631: Loss: 3.74 | Accuracy: 0.81
[Training] Itteration/Batch: 500/631: Loss: 2.32 | Accuracy: 0.79
[Training] Itteration/Batch: 525/631: Loss: 2.15 | Accuracy: 0.54
[Training] Itteration/Batch: 550/631: Loss: 4.83 | Accuracy: 0.55
[Training] Itteration/Batch: 575/631: Loss: 2.59 | Accuracy: 0.80
[Training] Itteration/Batch: 600/631: Loss: 3.34 | Accuracy: 0.68
[Training] Itteration/Batch: 625/631: Loss: 1.64 | Accuracy: 0.79

Epoch 4: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.415935295129926 |             Val Bin F1 Individual 0.277246356010437 | Val Macro F1 Individual 0.5423174392348153 |             Val Accuracy Majority 0.7121390700340271 | Val Accuracy Individual 0.6958358287811279 | Training Loss:3.069125175476074 |             Val Loss 2.9952991008758545 | Train Runtime Millis 467366.41360400245 | Val Runtime Millis 106053.09287601267

______________________________	 Running Epoch 5 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 2.68 | Accuracy: 0.73
[Training] Itteration/Batch:  25/631: Loss: 2.18 | Accuracy: 0.82
[Training] Itteration/Batch:  50/631: Loss: 1.57 | Accuracy: 0.62
[Training] Itteration/Batch:  75/631: Loss: 2.22 | Accuracy: 0.78
[Training] Itteration/Batch: 100/631: Loss: 2.37 | Accuracy: 0.61
[Training] Itteration/Batch: 125/631: Loss: 1.98 | Accuracy: 0.83
[Training] Itteration/Batch: 150/631: Loss: 6.17 | Accuracy: 0.84
[Training] Itteration/Batch: 175/631: Loss: 10.07 | Accuracy: 0.80
[Training] Itteration/Batch: 200/631: Loss: 5.38 | Accuracy: 0.87
[Training] Itteration/Batch: 225/631: Loss: 2.45 | Accuracy: 0.64
[Training] Itteration/Batch: 250/631: Loss: 1.82 | Accuracy: 0.71
[Training] Itteration/Batch: 275/631: Loss: 2.42 | Accuracy: 0.86
[Training] Itteration/Batch: 300/631: Loss: 1.96 | Accuracy: 0.73
[Training] Itteration/Batch: 325/631: Loss: 3.86 | Accuracy: 0.79
[Training] Itteration/Batch: 350/631: Loss: 6.85 | Accuracy: 0.87
[Training] Itteration/Batch: 375/631: Loss: 3.54 | Accuracy: 0.63
[Training] Itteration/Batch: 400/631: Loss: 4.01 | Accuracy: 0.54
[Training] Itteration/Batch: 425/631: Loss: 1.89 | Accuracy: 0.73
[Training] Itteration/Batch: 450/631: Loss: 3.06 | Accuracy: 0.74
[Training] Itteration/Batch: 475/631: Loss: 2.87 | Accuracy: 0.64
[Training] Itteration/Batch: 500/631: Loss: 1.84 | Accuracy: 0.63
[Training] Itteration/Batch: 525/631: Loss: 2.02 | Accuracy: 0.72
[Training] Itteration/Batch: 550/631: Loss: 2.22 | Accuracy: 0.57
[Training] Itteration/Batch: 575/631: Loss: 1.26 | Accuracy: 0.84
[Training] Itteration/Batch: 600/631: Loss: 1.65 | Accuracy: 0.90
[Training] Itteration/Batch: 625/631: Loss: 1.54 | Accuracy: 0.57

Epoch 5: Val Bin. F1 Majority 0.123050257563591 | Val Macro F1 Majority 0.47171327339764946 |             Val Bin F1 Individual 0.2836858034133911 | Val Macro F1 Individual 0.5417415746244993 |             Val Accuracy Majority 0.7018267512321472 | Val Accuracy Individual 0.687058687210083 | Training Loss:2.990403413772583 |             Val Loss 3.0030601024627686 | Train Runtime Millis 468178.11814599554 | Val Runtime Millis 106113.58329000359

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 5.45 | Accuracy: 0.54
[Training] Itteration/Batch:  25/650: Loss: 6.83 | Accuracy: 0.48
[Training] Itteration/Batch:  50/650: Loss: 1.46 | Accuracy: 0.50
[Training] Itteration/Batch:  75/650: Loss: 3.08 | Accuracy: 0.55
[Training] Itteration/Batch: 100/650: Loss: 3.75 | Accuracy: 0.49
[Training] Itteration/Batch: 125/650: Loss: 9.25 | Accuracy: 0.57
