______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/650: Loss: 0.83 | Accuracy: 0.06
[Training] Itteration/Batch:  25/650: Loss: 0.93 | Accuracy: 0.75
[Training] Itteration/Batch:  50/650: Loss: 0.55 | Accuracy: 0.94
[Training] Itteration/Batch:  75/650: Loss: 0.75 | Accuracy: 0.81
[Training] Itteration/Batch: 100/650: Loss: 0.81 | Accuracy: 0.81
[Training] Itteration/Batch: 125/650: Loss: 0.57 | Accuracy: 0.88
[Training] Itteration/Batch: 150/650: Loss: 0.55 | Accuracy: 0.75
[Training] Itteration/Batch: 175/650: Loss: 0.74 | Accuracy: 0.88
[Training] Itteration/Batch: 200/650: Loss: 0.79 | Accuracy: 0.81
[Training] Itteration/Batch: 225/650: Loss: 0.90 | Accuracy: 0.88
[Training] Itteration/Batch: 250/650: Loss: 0.28 | Accuracy: 0.81
[Training] Itteration/Batch: 275/650: Loss: 0.52 | Accuracy: 0.81
[Training] Itteration/Batch: 300/650: Loss: 0.28 | Accuracy: 0.88
[Training] Itteration/Batch: 325/650: Loss: 0.20 | Accuracy: 0.88
[Training] Itteration/Batch: 350/650: Loss: 0.40 | Accuracy: 0.81
[Training] Itteration/Batch: 375/650: Loss: 0.43 | Accuracy: 0.94
[Training] Itteration/Batch: 400/650: Loss: 0.61 | Accuracy: 0.88
[Training] Itteration/Batch: 425/650: Loss: 0.83 | Accuracy: 0.75
[Training] Itteration/Batch: 450/650: Loss: 0.59 | Accuracy: 0.94
[Training] Itteration/Batch: 475/650: Loss: 0.39 | Accuracy: 0.88
[Training] Itteration/Batch: 500/650: Loss: 0.27 | Accuracy: 0.94
[Training] Itteration/Batch: 525/650: Loss: 1.17 | Accuracy: 0.81
[Training] Itteration/Batch: 550/650: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 575/650: Loss: 0.24 | Accuracy: 0.94
[Training] Itteration/Batch: 600/650: Loss: 0.35 | Accuracy: 0.75
[Training] Itteration/Batch: 625/650: Loss: 0.37 | Accuracy: 0.81

