______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/520: Loss: 0.91 | Accuracy: 0.56
[Training] Itteration/Batch:  25/520: Loss: 0.66 | Accuracy: 0.88
[Training] Itteration/Batch:  50/520: Loss: 0.72 | Accuracy: 0.88
[Training] Itteration/Batch:  75/520: Loss: 0.78 | Accuracy: 0.81
[Training] Itteration/Batch: 100/520: Loss: 0.76 | Accuracy: 0.88
[Training] Itteration/Batch: 125/520: Loss: 0.67 | Accuracy: 0.81
[Training] Itteration/Batch: 150/520: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 175/520: Loss: 0.34 | Accuracy: 0.94
[Training] Itteration/Batch: 200/520: Loss: 0.27 | Accuracy: 0.94
[Training] Itteration/Batch: 225/520: Loss: 0.78 | Accuracy: 0.75
[Training] Itteration/Batch: 250/520: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 275/520: Loss: 0.33 | Accuracy: 0.88
[Training] Itteration/Batch: 300/520: Loss: 0.32 | Accuracy: 0.88
[Training] Itteration/Batch: 325/520: Loss: 0.71 | Accuracy: 0.94
[Training] Itteration/Batch: 350/520: Loss: 0.30 | Accuracy: 0.94
[Training] Itteration/Batch: 375/520: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 400/520: Loss: 0.40 | Accuracy: 0.88
[Training] Itteration/Batch: 425/520: Loss: 0.37 | Accuracy: 0.81
[Training] Itteration/Batch: 450/520: Loss: 0.34 | Accuracy: 0.94
[Training] Itteration/Batch: 475/520: Loss: 1.21 | Accuracy: 0.75
[Training] Itteration/Batch: 500/520: Loss: 0.15 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.4594285786151886 | Val Macro F1 Majority 0.6789414218242041 |             Val Bin F1 Individual 0.43991565704345703 | Val Macro F1 Individual 0.6602798123463988 |             Val Accuracy Majority 0.8290258646011353 | Val Accuracy Individual 0.8032220005989075 | Training Loss:0.5099449157714844 |             Val Loss 0.4237314462661743 | Train Runtime Millis 33638.08544608764 | Val Runtime Millis 10317.051722900942

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/520: Loss: 0.28 | Accuracy: 0.94
[Training] Itteration/Batch:  25/520: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch:  50/520: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch:  75/520: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 100/520: Loss: 0.87 | Accuracy: 0.88
