______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 0.77 | Accuracy: 0.69
[Training] Itteration/Batch:  25/631: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch:  50/631: Loss: 0.71 | Accuracy: 0.69
[Training] Itteration/Batch:  75/631: Loss: 0.65 | Accuracy: 0.75
[Training] Itteration/Batch: 100/631: Loss: 0.52 | Accuracy: 0.94
[Training] Itteration/Batch: 125/631: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch: 150/631: Loss: 0.57 | Accuracy: 0.81
[Training] Itteration/Batch: 175/631: Loss: 0.70 | Accuracy: 0.69
[Training] Itteration/Batch: 200/631: Loss: 0.59 | Accuracy: 0.62
[Training] Itteration/Batch: 225/631: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch: 250/631: Loss: 0.65 | Accuracy: 0.75
[Training] Itteration/Batch: 275/631: Loss: 0.76 | Accuracy: 0.62
[Training] Itteration/Batch: 300/631: Loss: 0.59 | Accuracy: 0.81
[Training] Itteration/Batch: 325/631: Loss: 0.80 | Accuracy: 0.56
[Training] Itteration/Batch: 350/631: Loss: 0.54 | Accuracy: 0.75
[Training] Itteration/Batch: 375/631: Loss: 0.56 | Accuracy: 0.88
[Training] Itteration/Batch: 400/631: Loss: 0.61 | Accuracy: 0.69
[Training] Itteration/Batch: 425/631: Loss: 0.55 | Accuracy: 0.88
[Training] Itteration/Batch: 450/631: Loss: 0.69 | Accuracy: 0.69
[Training] Itteration/Batch: 475/631: Loss: 0.67 | Accuracy: 0.69
[Training] Itteration/Batch: 500/631: Loss: 0.68 | Accuracy: 0.69
[Training] Itteration/Batch: 525/631: Loss: 0.76 | Accuracy: 0.62
[Training] Itteration/Batch: 550/631: Loss: 0.78 | Accuracy: 0.50
[Training] Itteration/Batch: 575/631: Loss: 0.52 | Accuracy: 0.81
[Training] Itteration/Batch: 600/631: Loss: 0.63 | Accuracy: 0.62
[Training] Itteration/Batch: 625/631: Loss: 0.94 | Accuracy: 0.44

Epoch 1: Val Bin. F1 Majority 0.3861003816127777 | Val Macro F1 Majority 0.581190896567781 |             Val Bin F1 Individual 0.3979185223579407 | Val Macro F1 Individual 0.5711506633304391 |             Val Accuracy Majority 0.6720683574676514 | Val Accuracy Individual 0.6411271691322327 | Training Loss:0.6702972650527954 |             Val Loss 0.6586755514144897 | Train Runtime Millis 79073.02390201949 | Val Runtime Millis 18932.766365003772

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 0.61 | Accuracy: 0.69
[Training] Itteration/Batch:  25/631: Loss: 0.66 | Accuracy: 0.56
[Training] Itteration/Batch:  50/631: Loss: 0.52 | Accuracy: 0.88
[Training] Itteration/Batch:  75/631: Loss: 0.75 | Accuracy: 0.44
[Training] Itteration/Batch: 100/631: Loss: 0.61 | Accuracy: 0.75
[Training] Itteration/Batch: 125/631: Loss: 0.70 | Accuracy: 0.50
[Training] Itteration/Batch: 150/631: Loss: 0.55 | Accuracy: 0.81
[Training] Itteration/Batch: 175/631: Loss: 0.62 | Accuracy: 0.69
[Training] Itteration/Batch: 200/631: Loss: 0.67 | Accuracy: 0.69
[Training] Itteration/Batch: 225/631: Loss: 0.82 | Accuracy: 0.75
[Training] Itteration/Batch: 250/631: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch: 275/631: Loss: 0.62 | Accuracy: 0.62
[Training] Itteration/Batch: 300/631: Loss: 0.62 | Accuracy: 0.62
[Training] Itteration/Batch: 325/631: Loss: 0.43 | Accuracy: 0.88
[Training] Itteration/Batch: 350/631: Loss: 0.72 | Accuracy: 0.44
[Training] Itteration/Batch: 375/631: Loss: 0.48 | Accuracy: 0.88
[Training] Itteration/Batch: 400/631: Loss: 0.56 | Accuracy: 0.81
[Training] Itteration/Batch: 425/631: Loss: 0.64 | Accuracy: 0.62
[Training] Itteration/Batch: 450/631: Loss: 0.69 | Accuracy: 0.75
[Training] Itteration/Batch: 475/631: Loss: 0.56 | Accuracy: 0.56
[Training] Itteration/Batch: 500/631: Loss: 0.66 | Accuracy: 0.44
[Training] Itteration/Batch: 525/631: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 550/631: Loss: 0.56 | Accuracy: 0.75
[Training] Itteration/Batch: 575/631: Loss: 0.78 | Accuracy: 0.56
[Training] Itteration/Batch: 600/631: Loss: 0.54 | Accuracy: 0.69
[Training] Itteration/Batch: 625/631: Loss: 0.78 | Accuracy: 0.69

Epoch 2: Val Bin. F1 Majority 0.3321123421192169 | Val Macro F1 Majority 0.5598425738231563 |             Val Bin F1 Individual 0.35315757989883423 | Val Macro F1 Individual 0.5575096695024044 |             Val Accuracy Majority 0.6776664853096008 | Val Accuracy Individual 0.651884138584137 | Training Loss:0.6383455395698547 |             Val Loss 0.6667143702507019 | Train Runtime Millis 78246.06983800186 | Val Runtime Millis 18868.80763003137

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/631: Loss: 0.65 | Accuracy: 0.69
[Training] Itteration/Batch:  25/631: Loss: 0.80 | Accuracy: 0.50
[Training] Itteration/Batch:  50/631: Loss: 0.61 | Accuracy: 0.56
[Training] Itteration/Batch:  75/631: Loss: 0.62 | Accuracy: 0.62
[Training] Itteration/Batch: 100/631: Loss: 0.32 | Accuracy: 0.94
[Training] Itteration/Batch: 125/631: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch: 150/631: Loss: 0.39 | Accuracy: 0.94
