[Training] Itteration/Batch: 475/623: Loss: 12.38 | Accuracy: 0.27
[Training] Itteration/Batch: 500/623: Loss: 3.93 | Accuracy: 0.82
[Training] Itteration/Batch: 525/623: Loss: 1.71 | Accuracy: 0.75
[Training] Itteration/Batch: 550/623: Loss: 2.88 | Accuracy: 0.55
[Training] Itteration/Batch: 575/623: Loss: 3.86 | Accuracy: 0.46
[Training] Itteration/Batch: 600/623: Loss: 6.33 | Accuracy: 0.63

Epoch 3: Val Bin. F1 Majority 0.21782177686691284 | Val Macro F1 Majority 0.5138006854954805 |             Val Bin F1 Individual 0.3265080153942108 | Val Macro F1 Individual 0.5554212990790045 |             Val Accuracy Majority 0.6939809322357178 | Val Accuracy Individual 0.6732885837554932 | Training Loss:2.8451642990112305 |             Val Loss 2.9218368530273438 | Train Runtime Millis 328675.68069603294 | Val Runtime Millis 80156.78806393407

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/623: Loss: 2.89 | Accuracy: 0.81
[Training] Itteration/Batch:  25/623: Loss: 2.59 | Accuracy: 0.73
[Training] Itteration/Batch:  50/623: Loss: 1.35 | Accuracy: 0.84
[Training] Itteration/Batch:  75/623: Loss: 2.64 | Accuracy: 0.81
[Training] Itteration/Batch: 100/623: Loss: 2.72 | Accuracy: 0.78
[Training] Itteration/Batch: 125/623: Loss: 2.25 | Accuracy: 0.71
[Training] Itteration/Batch: 150/623: Loss: 3.86 | Accuracy: 0.91
[Training] Itteration/Batch: 175/623: Loss: 1.83 | Accuracy: 0.72
[Training] Itteration/Batch: 200/623: Loss: 1.06 | Accuracy: 0.91
[Training] Itteration/Batch: 225/623: Loss: 3.68 | Accuracy: 0.64
[Training] Itteration/Batch: 250/623: Loss: 1.49 | Accuracy: 0.78
[Training] Itteration/Batch: 275/623: Loss: 2.00 | Accuracy: 0.75
[Training] Itteration/Batch: 300/623: Loss: 1.19 | Accuracy: 0.79
[Training] Itteration/Batch: 325/623: Loss: 1.54 | Accuracy: 0.64
[Training] Itteration/Batch: 350/623: Loss: 1.64 | Accuracy: 0.74
[Training] Itteration/Batch: 375/623: Loss: 2.83 | Accuracy: 0.69
[Training] Itteration/Batch: 400/623: Loss: 3.42 | Accuracy: 0.92
[Training] Itteration/Batch: 425/623: Loss: 4.94 | Accuracy: 0.48
[Training] Itteration/Batch: 450/623: Loss: 2.33 | Accuracy: 0.63
[Training] Itteration/Batch: 475/623: Loss: 2.42 | Accuracy: 0.86
[Training] Itteration/Batch: 500/623: Loss: 1.86 | Accuracy: 0.72
[Training] Itteration/Batch: 525/623: Loss: 5.08 | Accuracy: 0.91
[Training] Itteration/Batch: 550/623: Loss: 1.86 | Accuracy: 0.80
[Training] Itteration/Batch: 575/623: Loss: 3.69 | Accuracy: 0.79
[Training] Itteration/Batch: 600/623: Loss: 1.05 | Accuracy: 0.87

Epoch 4: Val Bin. F1 Majority 0.24619640409946442 | Val Macro F1 Majority 0.5196040887574929 |             Val Bin F1 Individual 0.3706211745738983 | Val Macro F1 Individual 0.5760704987124674 |             Val Accuracy Majority 0.675208568572998 | Val Accuracy Individual 0.6756376028060913 | Training Loss:2.6001806259155273 |             Val Loss 2.908111095428467 | Train Runtime Millis 329742.41982609965 | Val Runtime Millis 80119.54963603057

______________________________	 Running Epoch 5 of 10 	______________________________
[Training] Itteration/Batch:   0/623: Loss: 0.93 | Accuracy: 0.87
[Training] Itteration/Batch:  25/623: Loss: 4.34 | Accuracy: 0.77
[Training] Itteration/Batch:  50/623: Loss: 1.14 | Accuracy: 0.79
[Training] Itteration/Batch:  75/623: Loss: 1.82 | Accuracy: 0.92
[Training] Itteration/Batch: 100/623: Loss: 1.82 | Accuracy: 0.83
[Training] Itteration/Batch: 125/623: Loss: 1.77 | Accuracy: 0.79
[Training] Itteration/Batch: 150/623: Loss: 1.94 | Accuracy: 0.83
[Training] Itteration/Batch: 175/623: Loss: 2.08 | Accuracy: 0.80
[Training] Itteration/Batch: 200/623: Loss: 3.02 | Accuracy: 0.84
[Training] Itteration/Batch: 225/623: Loss: 1.30 | Accuracy: 0.67
[Training] Itteration/Batch: 250/623: Loss: 2.53 | Accuracy: 0.73
[Training] Itteration/Batch: 275/623: Loss: 1.51 | Accuracy: 0.88
