______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/517: Loss: 1.35 | Accuracy: 0.45
[Training] Itteration/Batch:  25/517: Loss: 1.98 | Accuracy: 0.57
[Training] Itteration/Batch:  50/517: Loss: 4.22 | Accuracy: 0.42
[Training] Itteration/Batch:  75/517: Loss: 2.64 | Accuracy: 0.65
[Training] Itteration/Batch: 100/517: Loss: 1.70 | Accuracy: 0.50
[Training] Itteration/Batch: 125/517: Loss: 1.85 | Accuracy: 0.74
[Training] Itteration/Batch: 150/517: Loss: 2.05 | Accuracy: 0.55
[Training] Itteration/Batch: 175/517: Loss: 2.02 | Accuracy: 0.65
[Training] Itteration/Batch: 200/517: Loss: 1.30 | Accuracy: 0.68
[Training] Itteration/Batch: 225/517: Loss: 1.42 | Accuracy: 0.70
[Training] Itteration/Batch: 250/517: Loss: 3.31 | Accuracy: 0.63
[Training] Itteration/Batch: 275/517: Loss: 1.24 | Accuracy: 0.72
[Training] Itteration/Batch: 300/517: Loss: 6.59 | Accuracy: 0.55
[Training] Itteration/Batch: 325/517: Loss: 2.91 | Accuracy: 0.64
[Training] Itteration/Batch: 350/517: Loss: 2.30 | Accuracy: 0.57
[Training] Itteration/Batch: 375/517: Loss: 2.00 | Accuracy: 0.78
[Training] Itteration/Batch: 400/517: Loss: 4.11 | Accuracy: 0.59
[Training] Itteration/Batch: 425/517: Loss: 1.57 | Accuracy: 0.59
[Training] Itteration/Batch: 450/517: Loss: 1.88 | Accuracy: 0.77
[Training] Itteration/Batch: 475/517: Loss: 2.41 | Accuracy: 0.70
[Training] Itteration/Batch: 500/517: Loss: 3.55 | Accuracy: 0.33

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.41759864950411474 |             Val Bin F1 Individual 0.25202035903930664 | Val Macro F1 Individual 0.5337757335437123 |             Val Accuracy Majority 0.7170289754867554 | Val Accuracy Individual 0.7040502429008484 | Training Loss:2.0638091564178467 |             Val Loss 2.0290162563323975 | Train Runtime Millis 141592.74063212797 | Val Runtime Millis 30823.467360809445

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/517: Loss: 1.57 | Accuracy: 0.66
[Training] Itteration/Batch:  25/517: Loss: 1.41 | Accuracy: 0.83
[Training] Itteration/Batch:  50/517: Loss: 1.78 | Accuracy: 0.76
[Training] Itteration/Batch:  75/517: Loss: 0.75 | Accuracy: 0.87
[Training] Itteration/Batch: 100/517: Loss: 1.14 | Accuracy: 0.82
[Training] Itteration/Batch: 125/517: Loss: 1.22 | Accuracy: 0.79
[Training] Itteration/Batch: 150/517: Loss: 1.44 | Accuracy: 0.84
[Training] Itteration/Batch: 175/517: Loss: 1.37 | Accuracy: 0.85
[Training] Itteration/Batch: 200/517: Loss: 2.11 | Accuracy: 0.76
[Training] Itteration/Batch: 225/517: Loss: 1.07 | Accuracy: 0.75
[Training] Itteration/Batch: 250/517: Loss: 1.52 | Accuracy: 0.70
[Training] Itteration/Batch: 275/517: Loss: 2.52 | Accuracy: 0.52
[Training] Itteration/Batch: 300/517: Loss: 3.08 | Accuracy: 0.50
[Training] Itteration/Batch: 325/517: Loss: 1.59 | Accuracy: 0.57
[Training] Itteration/Batch: 350/517: Loss: 1.93 | Accuracy: 0.84
[Training] Itteration/Batch: 375/517: Loss: 1.63 | Accuracy: 0.81
[Training] Itteration/Batch: 400/517: Loss: 1.40 | Accuracy: 0.53
[Training] Itteration/Batch: 425/517: Loss: 1.60 | Accuracy: 0.74
[Training] Itteration/Batch: 450/517: Loss: 2.84 | Accuracy: 0.67
[Training] Itteration/Batch: 475/517: Loss: 1.65 | Accuracy: 0.73
[Training] Itteration/Batch: 500/517: Loss: 1.56 | Accuracy: 0.72

Epoch 2: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.41759864950411474 |             Val Bin F1 Individual 0.21915167570114136 | Val Macro F1 Individual 0.5213789713640802 |             Val Accuracy Majority 0.7170289754867554 | Val Accuracy Individual 0.7122216820716858 | Training Loss:2.0011141300201416 |             Val Loss 1.9914590120315552 | Train Runtime Millis 141012.08090782166 | Val Runtime Millis 30824.169585015625

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/517: Loss: 1.61 | Accuracy: 0.82
[Training] Itteration/Batch:  25/517: Loss: 2.45 | Accuracy: 0.64
[Training] Itteration/Batch:  50/517: Loss: 1.38 | Accuracy: 0.74
[Training] Itteration/Batch:  75/517: Loss: 2.00 | Accuracy: 0.67
[Training] Itteration/Batch: 100/517: Loss: 1.70 | Accuracy: 0.64
[Training] Itteration/Batch: 125/517: Loss: 1.24 | Accuracy: 0.90
[Training] Itteration/Batch: 150/517: Loss: 1.53 | Accuracy: 0.68
[Training] Itteration/Batch: 175/517: Loss: 1.47 | Accuracy: 0.72
[Training] Itteration/Batch: 200/517: Loss: 2.26 | Accuracy: 0.41
[Training] Itteration/Batch: 225/517: Loss: 2.20 | Accuracy: 0.69
[Training] Itteration/Batch: 250/517: Loss: 1.45 | Accuracy: 0.65
[Training] Itteration/Batch: 275/517: Loss: 2.84 | Accuracy: 0.76
[Training] Itteration/Batch: 300/517: Loss: 1.21 | Accuracy: 0.68
[Training] Itteration/Batch: 325/517: Loss: 1.75 | Accuracy: 0.76
[Training] Itteration/Batch: 350/517: Loss: 1.52 | Accuracy: 0.69
[Training] Itteration/Batch: 375/517: Loss: 2.71 | Accuracy: 0.74
[Training] Itteration/Batch: 400/517: Loss: 1.22 | Accuracy: 0.63
[Training] Itteration/Batch: 425/517: Loss: 2.28 | Accuracy: 0.85
[Training] Itteration/Batch: 450/517: Loss: 1.85 | Accuracy: 0.64
[Training] Itteration/Batch: 475/517: Loss: 1.15 | Accuracy: 0.61
[Training] Itteration/Batch: 500/517: Loss: 1.54 | Accuracy: 0.77

Epoch 3: Val Bin. F1 Majority 0.14915966987609863 | Val Macro F1 Majority 0.4859195867488852 |             Val Bin F1 Individual 0.2800234258174896 | Val Macro F1 Individual 0.5487990105094243 |             Val Accuracy Majority 0.70652174949646 | Val Accuracy Individual 0.7089057564735413 | Training Loss:1.898206353187561 |             Val Loss 1.979149580001831 | Train Runtime Millis 141697.1977390349 | Val Runtime Millis 30823.77786701545

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/517: Loss: 1.53 | Accuracy: 0.77
[Training] Itteration/Batch:  25/517: Loss: 2.69 | Accuracy: 0.72
[Training] Itteration/Batch:  50/517: Loss: 3.24 | Accuracy: 0.67
[Training] Itteration/Batch:  75/517: Loss: 0.99 | Accuracy: 0.85
[Training] Itteration/Batch: 100/517: Loss: 0.86 | Accuracy: 0.83
[Training] Itteration/Batch: 125/517: Loss: 1.75 | Accuracy: 0.64
[Training] Itteration/Batch: 150/517: Loss: 1.45 | Accuracy: 0.64
[Training] Itteration/Batch: 175/517: Loss: 1.30 | Accuracy: 0.70
[Training] Itteration/Batch: 200/517: Loss: 2.02 | Accuracy: 0.67
