______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/612: Loss: 0.81 | Accuracy: 0.19
[Training] Itteration/Batch:  25/612: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch:  50/612: Loss: 0.57 | Accuracy: 0.88
[Training] Itteration/Batch:  75/612: Loss: 0.78 | Accuracy: 0.44
[Training] Itteration/Batch: 100/612: Loss: 0.72 | Accuracy: 0.69
[Training] Itteration/Batch: 125/612: Loss: 0.78 | Accuracy: 0.62
[Training] Itteration/Batch: 150/612: Loss: 0.51 | Accuracy: 0.88
[Training] Itteration/Batch: 175/612: Loss: 0.81 | Accuracy: 0.50
[Training] Itteration/Batch: 200/612: Loss: 0.60 | Accuracy: 0.75
[Training] Itteration/Batch: 225/612: Loss: 0.78 | Accuracy: 0.62
[Training] Itteration/Batch: 250/612: Loss: 0.62 | Accuracy: 0.75
[Training] Itteration/Batch: 275/612: Loss: 0.70 | Accuracy: 0.69
[Training] Itteration/Batch: 300/612: Loss: 0.76 | Accuracy: 0.50
[Training] Itteration/Batch: 325/612: Loss: 0.73 | Accuracy: 0.62
[Training] Itteration/Batch: 350/612: Loss: 0.76 | Accuracy: 0.62
[Training] Itteration/Batch: 375/612: Loss: 0.66 | Accuracy: 0.81
[Training] Itteration/Batch: 400/612: Loss: 0.72 | Accuracy: 0.56
[Training] Itteration/Batch: 425/612: Loss: 0.69 | Accuracy: 0.75
[Training] Itteration/Batch: 450/612: Loss: 0.69 | Accuracy: 0.56
[Training] Itteration/Batch: 475/612: Loss: 0.45 | Accuracy: 0.94
[Training] Itteration/Batch: 500/612: Loss: 0.71 | Accuracy: 0.38
[Training] Itteration/Batch: 525/612: Loss: 0.73 | Accuracy: 0.62
[Training] Itteration/Batch: 550/612: Loss: 0.68 | Accuracy: 0.25
[Training] Itteration/Batch: 575/612: Loss: 0.55 | Accuracy: 0.81
[Training] Itteration/Batch: 600/612: Loss: 0.70 | Accuracy: 0.62

Epoch 1: Val Bin. F1 Majority 0.0 | Val Macro F1 Majority 0.4147465437788018 |             Val Bin F1 Individual 0.0 | Val Macro F1 Individual 0.4163113452052504 |             Val Accuracy Majority 0.7086614370346069 | Val Accuracy Individual 0.7132421135902405 | Training Loss:0.670329213142395 |             Val Loss 0.6543192267417908 | Train Runtime Millis 79985.2825589478 | Val Runtime Millis 19332.97800202854

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/612: Loss: 0.70 | Accuracy: 0.62
[Training] Itteration/Batch:  25/612: Loss: 0.69 | Accuracy: 0.69
[Training] Itteration/Batch:  50/612: Loss: 0.55 | Accuracy: 0.75
[Training] Itteration/Batch:  75/612: Loss: 0.71 | Accuracy: 0.50
[Training] Itteration/Batch: 100/612: Loss: 0.54 | Accuracy: 0.75
[Training] Itteration/Batch: 125/612: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 150/612: Loss: 0.59 | Accuracy: 0.62
[Training] Itteration/Batch: 175/612: Loss: 0.66 | Accuracy: 0.56
[Training] Itteration/Batch: 200/612: Loss: 0.63 | Accuracy: 0.75
[Training] Itteration/Batch: 225/612: Loss: 0.45 | Accuracy: 0.81
[Training] Itteration/Batch: 250/612: Loss: 0.71 | Accuracy: 0.62
[Training] Itteration/Batch: 275/612: Loss: 1.13 | Accuracy: 0.31
[Training] Itteration/Batch: 300/612: Loss: 0.65 | Accuracy: 0.75
[Training] Itteration/Batch: 325/612: Loss: 0.84 | Accuracy: 0.62
[Training] Itteration/Batch: 350/612: Loss: 0.80 | Accuracy: 0.44
[Training] Itteration/Batch: 375/612: Loss: 0.47 | Accuracy: 0.81
[Training] Itteration/Batch: 400/612: Loss: 0.52 | Accuracy: 0.88
[Training] Itteration/Batch: 425/612: Loss: 0.58 | Accuracy: 0.75
[Training] Itteration/Batch: 450/612: Loss: 0.45 | Accuracy: 0.94
[Training] Itteration/Batch: 475/612: Loss: 0.64 | Accuracy: 0.50
[Training] Itteration/Batch: 500/612: Loss: 0.50 | Accuracy: 0.75
[Training] Itteration/Batch: 525/612: Loss: 0.56 | Accuracy: 0.62
[Training] Itteration/Batch: 550/612: Loss: 0.59 | Accuracy: 0.75
[Training] Itteration/Batch: 575/612: Loss: 0.45 | Accuracy: 0.88
[Training] Itteration/Batch: 600/612: Loss: 0.59 | Accuracy: 0.75

Epoch 2: Val Bin. F1 Majority 0.19968050718307495 | Val Macro F1 Majority 0.5062303901202023 |             Val Bin F1 Individual 0.2103467881679535 | Val Macro F1 Individual 0.513182577602265 |             Val Accuracy Majority 0.6965475678443909 | Val Accuracy Individual 0.7015684247016907 | Training Loss:0.6454958319664001 |             Val Loss 0.6574560403823853 | Train Runtime Millis 79505.66936307587 | Val Runtime Millis 19303.35899302736

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/612: Loss: 0.48 | Accuracy: 0.81
[Training] Itteration/Batch:  25/612: Loss: 0.56 | Accuracy: 0.81
[Training] Itteration/Batch:  50/612: Loss: 0.44 | Accuracy: 0.69
[Training] Itteration/Batch:  75/612: Loss: 0.45 | Accuracy: 0.81
[Training] Itteration/Batch: 100/612: Loss: 0.57 | Accuracy: 0.88
[Training] Itteration/Batch: 125/612: Loss: 0.53 | Accuracy: 0.62
[Training] Itteration/Batch: 150/612: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 175/612: Loss: 0.66 | Accuracy: 0.62
[Training] Itteration/Batch: 200/612: Loss: 0.60 | Accuracy: 0.69
[Training] Itteration/Batch: 225/612: Loss: 0.44 | Accuracy: 0.88
[Training] Itteration/Batch: 250/612: Loss: 0.58 | Accuracy: 0.62
[Training] Itteration/Batch: 275/612: Loss: 0.75 | Accuracy: 0.56
[Training] Itteration/Batch: 300/612: Loss: 0.64 | Accuracy: 0.75
[Training] Itteration/Batch: 325/612: Loss: 0.64 | Accuracy: 0.69
[Training] Itteration/Batch: 350/612: Loss: 0.31 | Accuracy: 0.88
[Training] Itteration/Batch: 375/612: Loss: 0.44 | Accuracy: 0.81
[Training] Itteration/Batch: 400/612: Loss: 0.84 | Accuracy: 0.56
[Training] Itteration/Batch: 425/612: Loss: 0.79 | Accuracy: 0.69
[Training] Itteration/Batch: 450/612: Loss: 0.56 | Accuracy: 0.88
[Training] Itteration/Batch: 475/612: Loss: 0.59 | Accuracy: 0.62
[Training] Itteration/Batch: 500/612: Loss: 0.66 | Accuracy: 0.69
[Training] Itteration/Batch: 525/612: Loss: 0.54 | Accuracy: 0.81
[Training] Itteration/Batch: 550/612: Loss: 0.56 | Accuracy: 0.69
[Training] Itteration/Batch: 575/612: Loss: 0.33 | Accuracy: 0.88
[Training] Itteration/Batch: 600/612: Loss: 0.45 | Accuracy: 0.88

Epoch 3: Val Bin. F1 Majority 0.39422085881233215 | Val Macro F1 Majority 0.5713067368757235 |             Val Bin F1 Individual 0.43038564920425415 | Val Macro F1 Individual 0.588816356083309 |             Val Accuracy Majority 0.6444578766822815 | Val Accuracy Individual 0.6498603224754333 | Training Loss:0.5719921588897705 |             Val Loss 0.6770744919776917 | Train Runtime Millis 79777.738916222 | Val Runtime Millis 19474.999469006434

